,weight,score,udstatus,tradestatus,amt
002646.SZ,0.0,-5167.0,0.0,4,77352622.0
002647.SZ,0.0,-5167.0,0.0,4,52513035.0
002648.SZ,0.0,-5167.0,0.0,4,436913939.0
002649.SZ,0.0,-5167.0,0.0,4,785989062.0
002650.SZ,0.0,-5167.0,0.0,4,25083233.0
002651.SZ,0.0,-5167.0,0.0,4,33009592.0
002652.SZ,0.0,-5167.0,0.0,4,13785995.0
002653.SZ,0.0,-5167.0,0.0,4,85723066.0
002654.SZ,0.0,-5167.0,0.0,4,171718580.0
002655.SZ,0.0,-5167.0,0.0,4,114951280.0
002656.SZ,0.0,-5167.0,0.0,4,39549253.0
002657.SZ,0.0,-5167.0,0.0,4,412117856.0
002658.SZ,0.0,-5167.0,0.0,4,250589234.0
002659.SZ,0.0,-5167.0,0.0,4,67261922.0
002660.SZ,0.0,-5167.0,0.0,4,44758286.0
002661.SZ,0.0,-5167.0,0.0,4,42032949.0
002662.SZ,0.0,-5167.0,0.0,4,88070556.0
002663.SZ,0.0,-5167.0,0.0,4,25048946.0
002664.SZ,0.0,-5167.0,0.0,4,27986074.0
002665.SZ,0.0,-5167.0,0.0,4,94843901.0
002666.SZ,0.0,-5167.0,0.0,4,16733627.0
002667.SZ,0.0,-5167.0,0.0,4,64338435.0
002668.SZ,0.0,-5167.0,0.0,4,41030194.0
002669.SZ,0.0,-5167.0,0.0,4,83294732.0
002670.SZ,0.0,-5167.0,0.0,4,128269958.0
002671.SZ,0.0,-5167.0,0.0,4,11343070.0
002672.SZ,0.0,-5167.0,0.0,4,21022076.0
002673.SZ,0.0,-5167.0,0.0,4,77678974.0
002674.SZ,0.0,-5167.0,0.0,4,10376226.0
002675.SZ,0.0,-5167.0,0.0,4,79781289.0
002676.SZ,0.0,-5167.0,0.0,4,26087172.0
002677.SZ,0.0,-5167.0,0.0,4,60027965.0
002678.SZ,0.0,-5167.0,0.0,4,20970431.0
002679.SZ,0.0,-5167.0,0.0,4,35382742.0
002681.SZ,0.0,-5167.0,0.0,4,220419818.0
002682.SZ,0.0,-5167.0,0.0,4,28616775.0
002683.SZ,0.0,-5167.0,0.0,4,187354042.0
002685.SZ,0.0,-5167.0,0.0,4,83534520.0
002686.SZ,0.0,-5167.0,0.0,4,34441048.0
002687.SZ,0.0,-5167.0,0.0,4,18316757.0
002688.SZ,0.0,-5167.0,0.0,4,22582242.0
002689.SZ,0.0,-5167.0,0.0,4,186344415.0
002690.SZ,0.0,-5167.0,0.0,4,230827565.0
002691.SZ,0.0,-5167.0,0.0,4,13143910.0
002692.SZ,0.0,-5167.0,0.0,4,4588676.0
002693.SZ,0.0,-5167.0,0.0,4,67950902.0
002694.SZ,0.0,-5167.0,0.0,4,17521816.0
002695.SZ,0.0,-5167.0,0.0,4,47662079.0
002696.SZ,0.0,-5167.0,0.0,4,47663580.0
002697.SZ,0.0,-5167.0,0.0,4,140955111.0
002698.SZ,0.0,-5167.0,0.0,4,84003492.0
002699.SZ,0.0,-5167.0,0.0,4,58979016.0
002700.SZ,0.0,-5167.0,0.0,4,3190586.0
002701.SZ,0.0,-5167.0,0.0,4,69807431.0
002702.SZ,0.0,-5167.0,0.0,4,44386240.0
002703.SZ,0.0,-5167.0,0.0,4,75916331.0
002705.SZ,0.0,-5167.0,0.0,4,84126317.0
002706.SZ,0.0,-5167.0,0.0,4,108853996.0
002707.SZ,0.0,-5167.0,0.0,4,278069274.0
002708.SZ,0.0,-5167.0,0.0,4,36294518.0
002709.SZ,0.0,-5167.0,0.0,4,813169774.0
002712.SZ,0.0,-5167.0,0.0,4,69803049.0
002713.SZ,0.0,-5167.0,0.0,4,138201668.0
002714.SZ,0.0,-5167.0,0.0,4,3080036476.0
002715.SZ,0.0,-5167.0,0.0,4,13158435.0
002716.SZ,0.0,-5167.0,0.0,4,86703711.0
002717.SZ,0.0,-5167.0,0.0,4,886641849.0
002718.SZ,0.0,-5167.0,0.0,4,10373793.0
002719.SZ,0.0,-5167.0,0.0,4,212616485.0
002721.SZ,0.0,-5167.0,0.0,4,59180472.0
002722.SZ,0.0,-5167.0,0.0,4,39600976.0
002723.SZ,0.0,-5167.0,0.0,4,45378548.0
002724.SZ,0.0,-5167.0,0.0,4,21017788.0
002725.SZ,0.0,-5167.0,0.0,4,109152911.0
002726.SZ,0.0,-5167.0,0.0,4,64905222.0
002727.SZ,0.0,-5167.0,0.0,4,215334400.0
002728.SZ,0.0,-5167.0,0.0,4,537746420.0
002729.SZ,0.0,-5167.0,0.0,4,89259148.0
002730.SZ,0.0,-5167.0,0.0,4,31163406.0
002731.SZ,0.0,-5167.0,1.0,4,21446783.0
002732.SZ,0.0,-5167.0,0.0,4,40468406.0
002733.SZ,0.0,-5167.0,0.0,4,172736827.0
002734.SZ,0.0,-5167.0,0.0,4,24932057.0
002735.SZ,0.0,-5167.0,0.0,4,29277276.0
002736.SZ,0.0,-5167.0,0.0,4,74476149.0
002737.SZ,0.0,-5167.0,0.0,4,299367621.0
002738.SZ,0.0,-5167.0,0.0,4,744052405.0
002739.SZ,0.0,-5167.0,0.0,4,285638488.0
002740.SZ,0.0,-5167.0,-1.0,4,71568846.0
002741.SZ,0.0,-5167.0,0.0,4,53678439.0
002742.SZ,0.0,-5167.0,0.0,4,63721483.0
002743.SZ,0.0,-5167.0,0.0,4,16552917.0
002745.SZ,0.0,-5167.0,0.0,4,80418377.0
002746.SZ,0.0,-5167.0,0.0,4,109337797.0
002747.SZ,0.0,-5167.0,0.0,4,351058390.0
002748.SZ,0.0,-5167.0,0.0,4,15623206.0
002749.SZ,0.0,-5167.0,0.0,4,7454858.0
002750.SZ,0.0,-5167.0,0.0,4,53541083.0
002751.SZ,0.0,-5167.0,0.0,4,11115561.0
002752.SZ,0.0,-5167.0,0.0,4,19182143.0
002753.SZ,0.0,-5167.0,0.0,4,19321153.0
002755.SZ,0.0,-5167.0,0.0,4,21520938.0
002756.SZ,0.0,-5167.0,0.0,4,450279069.0
002757.SZ,0.0,-5167.0,0.0,4,741652059.0
002758.SZ,0.0,-5167.0,0.0,4,31003784.0
002759.SZ,0.0,-5167.0,0.0,4,92619683.0
002760.SZ,0.0,-5167.0,0.0,4,84501655.0
002761.SZ,0.0,-5167.0,0.0,4,122227798.0
002762.SZ,0.0,-5167.0,0.0,4,170356169.0
002763.SZ,0.0,-5167.0,0.0,4,10025177.0
002765.SZ,0.0,-5167.0,0.0,4,82029246.0
002766.SZ,0.0,-5167.0,0.0,4,44906004.0
002767.SZ,0.0,-5167.0,0.0,4,26703958.0
002768.SZ,0.0,-5167.0,0.0,4,50713580.0
002769.SZ,0.0,-5167.0,0.0,4,33231203.0
002771.SZ,0.0,-5167.0,0.0,4,167291032.0
002772.SZ,0.0,-5167.0,0.0,4,63798833.0
002773.SZ,0.0,-5167.0,0.0,4,177344302.0
002774.SZ,0.0,-5167.0,0.0,4,12705952.0
002775.SZ,0.0,-5167.0,0.0,4,18062894.0
002776.SZ,0.0,-5167.0,0.0,4,4791736.0
002777.SZ,0.0,-5167.0,1.0,4,648460149.0
002778.SZ,0.0,-5167.0,0.0,4,32781861.0
002779.SZ,0.0,-5167.0,0.0,4,4333602.0
002780.SZ,0.0,-5167.0,0.0,4,22944411.0
002781.SZ,0.0,-5167.0,0.0,4,30988031.0
002782.SZ,0.0,-5167.0,0.0,4,167392957.0
002783.SZ,0.0,-5167.0,0.0,4,49409261.0
002785.SZ,0.0,-5167.0,0.0,4,129347210.0
002786.SZ,0.0,-5167.0,0.0,4,107446185.0
002787.SZ,0.0,-5167.0,0.0,4,119223201.0
002788.SZ,0.0,-5167.0,0.0,4,38775515.0
002789.SZ,0.0,-5167.0,0.0,4,15140121.0
002790.SZ,0.0,-5167.0,0.0,4,36737899.0
002791.SZ,0.0,-5167.0,0.0,4,188077308.0
002792.SZ,0.0,-5167.0,0.0,4,287093680.0
002793.SZ,0.0,-5167.0,0.0,4,19649129.0
002795.SZ,0.0,-5167.0,0.0,4,191330606.0
002796.SZ,0.0,-5167.0,0.0,4,285907693.0
002797.SZ,0.0,-5167.0,0.0,4,116336566.0
002798.SZ,0.0,-5167.0,0.0,4,16381155.0
002799.SZ,0.0,-5167.0,0.0,4,54950637.0
002800.SZ,0.0,-5167.0,0.0,4,103494904.0
002801.SZ,0.0,-5167.0,0.0,4,22140919.0
002802.SZ,0.0,-5167.0,0.0,4,14049172.0
002803.SZ,0.0,-5167.0,0.0,4,631884257.0
002805.SZ,0.0,-5167.0,0.0,4,91445119.0
002806.SZ,0.0,-5167.0,0.0,4,29152081.0
002807.SZ,0.0,-5167.0,0.0,4,83527467.0
002808.SZ,0.0,-5167.0,0.0,4,304203472.0
002809.SZ,0.0,-5167.0,0.0,4,14120588.0
002810.SZ,0.0,-5167.0,0.0,4,63666602.0
002811.SZ,0.0,-5167.0,0.0,4,7315638.0
002812.SZ,0.0,-5167.0,0.0,4,1349096729.0
002813.SZ,0.0,-5167.0,0.0,4,105412615.0
002815.SZ,0.0,-5167.0,0.0,4,123701314.0
002816.SZ,0.0,-5167.0,0.0,4,11110084.0
002817.SZ,0.0,-5167.0,0.0,4,29492755.0
002818.SZ,0.0,-5167.0,0.0,4,117765204.0
002819.SZ,0.0,-5167.0,0.0,4,79966040.0
002820.SZ,0.0,-5167.0,0.0,4,104808026.0
002821.SZ,0.0,-5167.0,0.0,4,819281925.0
002822.SZ,0.0,-5167.0,0.0,4,35968263.0
002823.SZ,0.0,-5167.0,0.0,4,25271818.0
002824.SZ,0.0,-5167.0,0.0,4,152455112.0
002825.SZ,0.0,-5167.0,0.0,4,50006762.0
002826.SZ,0.0,-5167.0,0.0,4,28084322.0
002827.SZ,0.0,-5167.0,0.0,4,20007398.0
002828.SZ,0.0,-5167.0,0.0,4,43145616.0
002829.SZ,0.0,-5167.0,0.0,4,77431133.0
002830.SZ,0.0,-5167.0,0.0,4,17015994.0
002831.SZ,0.0,-5167.0,0.0,4,71368143.0
002832.SZ,0.0,-5167.0,0.0,4,128288667.0
002833.SZ,0.0,-5167.0,0.0,4,69807247.0
002835.SZ,0.0,-5167.0,0.0,4,82129861.0
002836.SZ,0.0,-5167.0,0.0,4,14048628.0
002837.SZ,0.0,-5167.0,0.0,4,182515886.0
002838.SZ,0.0,-5167.0,0.0,4,84500233.0
002839.SZ,0.0,-5167.0,0.0,4,68020983.0
002840.SZ,0.0,-5167.0,0.0,4,451490438.0
002841.SZ,0.0,-5167.0,0.0,4,276802806.0
002842.SZ,0.0,-5167.0,0.0,4,30731873.0
002843.SZ,0.0,-5167.0,0.0,4,45024070.0
002845.SZ,0.0,-5167.0,0.0,4,154093435.0
002846.SZ,0.0,-5167.0,0.0,4,35353603.0
002847.SZ,0.0,-5167.0,0.0,4,65897538.0
002848.SZ,0.0,-5167.0,0.0,4,39341098.0
002849.SZ,0.0,-5167.0,0.0,4,29988621.0
002850.SZ,0.0,-5167.0,0.0,4,279336755.0
002851.SZ,0.0,-5167.0,0.0,4,72544933.0
002852.SZ,0.0,-5167.0,0.0,4,50633725.0
002853.SZ,0.0,-5167.0,0.0,4,79864862.0
002855.SZ,0.0,-5167.0,0.0,4,27295343.0
002856.SZ,0.0,-5167.0,0.0,4,56165996.0
002857.SZ,0.0,-5167.0,0.0,4,9174141.0
002858.SZ,0.0,-5167.0,0.0,4,264492417.0
002859.SZ,0.0,-5167.0,0.0,4,106588865.0
002860.SZ,0.0,-5167.0,0.0,4,54583459.0
002861.SZ,0.0,-5167.0,0.0,4,22562379.0
002862.SZ,0.0,-5167.0,0.0,4,47406488.0
002863.SZ,0.0,-5167.0,0.0,4,57865958.0
002864.SZ,0.0,-5167.0,0.0,4,320952126.0
002865.SZ,0.0,-5167.0,0.0,4,483927237.0
002866.SZ,0.0,-5167.0,0.0,4,466729810.0
002867.SZ,0.0,-5167.0,0.0,4,64482265.0
002868.SZ,0.0,-5167.0,0.0,4,113364676.0
002869.SZ,0.0,-5167.0,0.0,4,64065291.0
002870.SZ,0.0,-5167.0,0.0,4,65939999.0
002871.SZ,0.0,-5167.0,0.0,4,28479702.0
002872.SZ,0.0,-5167.0,0.0,4,12042021.0
002873.SZ,0.0,-5167.0,0.0,4,104272360.0
002875.SZ,0.0,-5167.0,0.0,4,119768592.0
002876.SZ,0.0,-5167.0,0.0,4,707194167.0
002877.SZ,0.0,-5167.0,0.0,4,121363317.0
002878.SZ,0.0,-5167.0,0.0,4,189318524.0
002879.SZ,0.0,-5167.0,0.0,4,32354929.0
002880.SZ,0.0,-5167.0,0.0,4,10337982.0
002881.SZ,0.0,-5167.0,0.0,4,108272904.0
002882.SZ,0.0,-5167.0,0.0,4,285554161.0
002883.SZ,0.0,-5167.0,0.0,4,35958473.0
002884.SZ,0.0,-5167.0,0.0,4,22108762.0
002885.SZ,0.0,-5167.0,0.0,4,223004184.0
002886.SZ,0.0,-5167.0,0.0,4,36791291.0
002887.SZ,0.0,-5167.0,0.0,4,15291565.0
002888.SZ,0.0,-5167.0,0.0,4,184956532.0
002889.SZ,0.0,-5167.0,0.0,4,52925270.0
002890.SZ,0.0,-5167.0,0.0,4,15322369.0
002891.SZ,0.0,-5167.0,0.0,4,67092794.0
002892.SZ,0.0,-5167.0,0.0,4,31403832.0
002893.SZ,0.0,-5167.0,0.0,4,18074714.0
002895.SZ,0.0,-5167.0,0.0,4,72489768.0
002896.SZ,0.0,-5167.0,0.0,4,160944998.0
002897.SZ,0.0,-5167.0,0.0,4,201338878.0
002898.SZ,0.0,-5167.0,0.0,4,13416258.0
002899.SZ,0.0,-5167.0,0.0,4,26821603.0
002900.SZ,0.0,-5167.0,0.0,4,15312155.0
002901.SZ,0.0,-5167.0,0.0,4,57729832.0
002902.SZ,0.0,-5167.0,0.0,4,194578513.0
002903.SZ,0.0,-5167.0,0.0,4,97831214.0
002905.SZ,0.0,-5167.0,0.0,4,64529598.0
002906.SZ,0.0,-5167.0,0.0,4,77778952.0
002907.SZ,0.0,-5167.0,0.0,4,111548403.0
002908.SZ,0.0,-5167.0,0.0,4,191262377.0
002909.SZ,0.0,-5167.0,0.0,4,33751879.0
002910.SZ,0.0,-5167.0,0.0,4,48352260.0
002911.SZ,0.0,-5167.0,0.0,4,31104420.0
002912.SZ,0.0,-5167.0,0.0,4,93174249.0
002913.SZ,0.0,-5167.0,0.0,4,302812196.0
002915.SZ,0.0,-5167.0,0.0,4,55173424.0
002916.SZ,0.0,-5167.0,0.0,4,465181627.0
002917.SZ,0.0,-5167.0,0.0,4,48665079.0
002918.SZ,0.0,-5167.0,0.0,4,88904416.0
002919.SZ,0.0,-5167.0,1.0,4,244027120.0
002920.SZ,0.0,-5167.0,0.0,4,455058362.0
002921.SZ,0.0,-5167.0,0.0,4,11511285.0
002922.SZ,0.0,-5167.0,0.0,4,67574935.0
002923.SZ,0.0,-5167.0,0.0,4,34790257.0
002925.SZ,0.0,-5167.0,0.0,4,95632472.0
002926.SZ,0.0,-5167.0,0.0,4,82658699.0
002927.SZ,0.0,-5167.0,0.0,4,39522552.0
002928.SZ,0.0,-5167.0,0.0,4,70742559.0
002929.SZ,0.0,-5167.0,0.0,4,118953966.0
002930.SZ,0.0,-5167.0,0.0,4,24284221.0
002931.SZ,0.0,-5167.0,0.0,4,15193003.0
002932.SZ,0.0,-5167.0,0.0,4,55466365.0
002933.SZ,0.0,-5167.0,0.0,4,41277572.0
002935.SZ,0.0,-5167.0,0.0,4,95191213.0
002936.SZ,0.0,-5167.0,0.0,4,166405507.0
002937.SZ,0.0,-5167.0,0.0,4,80274559.0
002938.SZ,0.0,-5167.0,0.0,4,683754039.0
002939.SZ,0.0,-5167.0,0.0,4,143908635.0
002940.SZ,0.0,-5167.0,0.0,4,87625290.0
002941.SZ,0.0,-5167.0,0.0,4,143140050.0
002942.SZ,0.0,-5167.0,0.0,4,10752050.0
002943.SZ,0.0,-5167.0,0.0,4,110179405.0
002945.SZ,0.0,-5167.0,0.0,4,285585484.0
002946.SZ,0.0,-5167.0,0.0,4,96564388.0
002947.SZ,0.0,-5167.0,0.0,4,49188045.0
002948.SZ,0.0,-5167.0,0.0,4,28100916.0
002949.SZ,0.0,-5167.0,0.0,4,48655212.0
002950.SZ,0.0,-5167.0,0.0,4,18041100.0
002951.SZ,0.0,-5167.0,0.0,4,25872159.0
002952.SZ,0.0,-5167.0,0.0,4,99048619.0
002953.SZ,0.0,-5167.0,0.0,4,38211254.0
002955.SZ,0.0,-5167.0,0.0,4,163242302.0
002956.SZ,0.0,-5167.0,0.0,4,41151158.0
002957.SZ,0.0,-5167.0,0.0,4,167143703.0
002958.SZ,0.0,-5167.0,0.0,4,38828879.0
002959.SZ,0.0,-5167.0,0.0,4,144973926.0
002960.SZ,0.0,-5167.0,0.0,4,82523889.0
002961.SZ,0.0,-5167.0,0.0,4,45123762.0
002962.SZ,0.0,-5167.0,0.0,4,103335491.0
002963.SZ,0.0,-5167.0,0.0,4,8793062.0
002965.SZ,0.0,-5167.0,0.0,4,472787181.0
002966.SZ,0.0,-5167.0,0.0,4,122557881.0
002967.SZ,0.0,-5167.0,0.0,4,64030328.0
002968.SZ,0.0,-5167.0,0.0,4,23727167.0
002969.SZ,0.0,-5167.0,0.0,4,14956928.0
002970.SZ,0.0,-5167.0,0.0,4,40984447.0
002971.SZ,0.0,-5167.0,0.0,4,115950491.0
002972.SZ,0.0,-5167.0,0.0,4,24972890.0
002973.SZ,0.0,-5167.0,0.0,4,11698529.0
002975.SZ,0.0,-5167.0,0.0,4,46279455.0
002976.SZ,0.0,-5167.0,0.0,4,14679669.0
002977.SZ,0.0,-5167.0,0.0,4,24545906.0
002978.SZ,0.0,-5167.0,0.0,4,35265423.0
002979.SZ,0.0,-5167.0,0.0,4,91851646.0
002980.SZ,0.0,-5167.0,0.0,4,20441923.0
002981.SZ,0.0,-5167.0,0.0,4,36194378.0
002982.SZ,0.0,-5167.0,0.0,4,71387122.0
002983.SZ,0.0,-5167.0,0.0,4,74248961.0
002984.SZ,0.0,-5167.0,0.0,4,112581742.0
002985.SZ,0.0,-5167.0,0.0,4,70968766.0
002986.SZ,0.0,-5167.0,0.0,4,23688291.0
002987.SZ,0.0,-5167.0,0.0,4,188870839.0
002988.SZ,0.0,-5167.0,0.0,4,30717727.0
002989.SZ,0.0,-5167.0,0.0,4,36684355.0
002990.SZ,0.0,-5167.0,0.0,4,110150146.0
002991.SZ,0.0,-5167.0,0.0,4,57998071.0
002992.SZ,0.0,-5167.0,0.0,4,186240769.0
002993.SZ,0.0,-5167.0,0.0,4,51523131.0
002995.SZ,0.0,-5167.0,0.0,4,381376825.0
002996.SZ,0.0,-5167.0,0.0,4,30346664.0
002997.SZ,0.0,-5167.0,0.0,4,50079341.0
002998.SZ,0.0,-5167.0,0.0,4,15352507.0
002999.SZ,0.0,-5167.0,0.0,4,34981748.0
003000.SZ,0.0,-5167.0,0.0,4,59039474.0
003001.SZ,0.0,-5167.0,0.0,4,41415759.0
003002.SZ,0.0,-5167.0,0.0,4,35186823.0
003003.SZ,0.0,-5167.0,0.0,4,14201172.0
003004.SZ,0.0,-5167.0,0.0,4,106457853.0
003005.SZ,0.0,-5167.0,0.0,4,99632287.0
003006.SZ,0.0,-5167.0,0.0,4,29726492.0
003007.SZ,0.0,-5167.0,0.0,4,82873566.0
003008.SZ,0.0,-5167.0,0.0,4,7420191.0
003009.SZ,0.0,-5167.0,0.0,4,59622984.0
003010.SZ,0.0,-5167.0,0.0,4,99384441.0
003011.SZ,0.0,-5167.0,0.0,4,17319652.0
003012.SZ,0.0,-5167.0,0.0,4,27841036.0
003013.SZ,0.0,-5167.0,0.0,4,225686485.0
003015.SZ,0.0,-5167.0,0.0,4,19337163.0
003016.SZ,0.0,-5167.0,0.0,4,196764635.0
003017.SZ,0.0,-5167.0,0.0,4,15533246.0
003018.SZ,0.0,-5167.0,0.0,4,12155665.0
003019.SZ,0.0,-5167.0,0.0,4,54723160.0
003020.SZ,0.0,-5167.0,0.0,4,93019295.0
003021.SZ,0.0,-5167.0,0.0,4,510091969.0
003022.SZ,0.0,-5167.0,0.0,4,256830129.0
003023.SZ,0.0,-5167.0,0.0,4,31550406.0
003025.SZ,0.0,-5167.0,0.0,4,32050637.0
003026.SZ,0.0,-5167.0,0.0,4,77697207.0
003027.SZ,0.0,-5167.0,0.0,4,192471317.0
003028.SZ,0.0,-5167.0,0.0,4,57704111.0
003029.SZ,0.0,-5167.0,1.0,4,103669546.0
003030.SZ,0.0,-5167.0,0.0,4,12300866.0
003031.SZ,0.0,-5167.0,0.0,4,160304627.0
003032.SZ,0.0,-5167.0,0.0,4,121978780.0
003033.SZ,0.0,-5167.0,0.0,4,23551866.0
003035.SZ,0.0,-5167.0,0.0,4,152451414.0
003036.SZ,0.0,-5167.0,0.0,4,29026631.0
003037.SZ,0.0,-5167.0,0.0,4,41882562.0
003038.SZ,0.0,-5167.0,0.0,4,62259011.0
003039.SZ,0.0,-5167.0,0.0,4,61433207.0
003040.SZ,0.0,-5167.0,0.0,4,396497713.0
003041.SZ,0.0,-5167.0,0.0,4,26226054.0
003042.SZ,0.0,-5167.0,0.0,4,70501818.0
003043.SZ,0.0,-5167.0,0.0,4,49153738.0
003816.SZ,0.0,-5167.0,0.0,4,192924649.0
300001.SZ,0.0,-5167.0,0.0,4,139459115.0
300002.SZ,0.0,-5167.0,0.0,4,1987753237.0
300003.SZ,0.0,-5167.0,0.0,4,250695974.0
300004.SZ,0.0,-5167.0,0.0,4,15735810.0
300005.SZ,0.0,-5167.0,0.0,4,262876775.0
300006.SZ,0.0,-5167.0,0.0,4,30362074.0
300007.SZ,0.0,-5167.0,0.0,4,199096325.0
300008.SZ,0.0,-5167.0,0.0,4,132367017.0
300009.SZ,0.0,-5167.0,0.0,4,86254910.0
300010.SZ,0.0,-5167.0,0.0,4,465350637.0
300011.SZ,0.0,-5167.0,0.0,4,36632798.0
300012.SZ,0.0,-5167.0,0.0,4,92155414.0
300013.SZ,0.0,-5167.0,0.0,4,86279139.0
300014.SZ,0.0,-5167.0,0.0,4,1906188268.0
300015.SZ,0.0,-5167.0,0.0,4,621705966.0
300016.SZ,0.0,-5167.0,0.0,4,73424420.0
300017.SZ,0.0,-5167.0,0.0,4,921639730.0
300018.SZ,0.0,-5167.0,0.0,4,26714068.0
300019.SZ,0.0,-5167.0,0.0,4,52265036.0
300020.SZ,0.0,-5167.0,0.0,4,185944605.0
300021.SZ,0.0,-5167.0,0.0,4,33280800.0
300022.SZ,0.0,-5167.0,0.0,4,38784442.0
300024.SZ,0.0,-5167.0,0.0,4,489492278.0
300025.SZ,0.0,-5167.0,0.0,4,61091017.0
300026.SZ,0.0,-5167.0,0.0,4,258863418.0
300027.SZ,0.0,-5167.0,0.0,4,322024166.0
300029.SZ,0.0,-5167.0,0.0,4,8176744.0
300030.SZ,0.0,-5167.0,0.0,4,18398527.0
300031.SZ,0.0,-5167.0,0.0,4,506551246.0
300032.SZ,0.0,-5167.0,0.0,4,74909765.0
300033.SZ,0.0,-5167.0,0.0,4,4212503226.0
300034.SZ,0.0,-5167.0,0.0,4,230035576.0
300035.SZ,0.0,-5167.0,0.0,4,153346058.0
300036.SZ,0.0,-5167.0,0.0,4,342325381.0
300037.SZ,0.0,-5167.0,0.0,4,368736116.0
300039.SZ,0.0,-5167.0,0.0,4,361804450.0
300040.SZ,0.0,-5167.0,0.0,4,27423803.0
300041.SZ,0.0,-5167.0,0.0,4,97035579.0
300042.SZ,0.0,-5167.0,0.0,4,660871006.0
300043.SZ,0.0,-5167.0,0.0,4,162833906.0
300044.SZ,0.0,-5167.0,0.0,4,262321243.0
300045.SZ,0.0,-5167.0,0.0,4,278702519.0
300046.SZ,0.0,-5167.0,0.0,4,246661560.0
300047.SZ,0.0,-5167.0,0.0,4,396469083.0
300048.SZ,0.0,-5167.0,0.0,4,36788327.0
300049.SZ,0.0,-5167.0,0.0,4,193350606.0
300050.SZ,0.0,-5167.0,0.0,4,62233436.0
300051.SZ,0.0,-5167.0,0.0,4,122085558.0
300052.SZ,0.0,-5167.0,0.0,4,699537568.0
300053.SZ,0.0,-5167.0,0.0,4,418002311.0
300054.SZ,0.0,-5167.0,0.0,4,144042374.0
300055.SZ,0.0,-5167.0,0.0,4,29450198.0
300056.SZ,0.0,-5167.0,0.0,4,62170004.0
300057.SZ,0.0,-5167.0,0.0,4,82191687.0
300058.SZ,0.0,-5167.0,0.0,4,3607920701.0
300059.SZ,0.0,-5167.0,0.0,4,3354723850.0
300061.SZ,0.0,-5167.0,0.0,4,209574580.0
300062.SZ,0.0,-5167.0,0.0,4,43569304.0
300063.SZ,0.0,-5167.0,0.0,4,113847222.0
300065.SZ,0.0,-5167.0,0.0,4,915635726.0
300066.SZ,0.0,-5167.0,0.0,4,278160586.0
300067.SZ,0.0,-5167.0,0.0,4,15358578.0
300068.SZ,0.0,-5167.0,0.0,4,491575288.0
300069.SZ,0.0,-5167.0,0.0,4,8522425.0
300070.SZ,0.0,-5167.0,0.0,4,119273064.0
300071.SZ,0.0,-5167.0,0.0,4,1051136697.0
300072.SZ,0.0,-5167.0,0.0,4,60188403.0
300073.SZ,0.0,-5167.0,0.0,4,461429758.0
300074.SZ,0.0,-5167.0,0.0,4,60183732.0
300075.SZ,0.0,-5167.0,0.0,4,741142187.0
300076.SZ,0.0,-5167.0,0.0,4,48712527.0
300077.SZ,0.0,-5167.0,0.0,4,1294088784.0
300078.SZ,0.0,-5167.0,0.0,4,204714009.0
300079.SZ,0.0,-5167.0,0.0,4,612989767.0
300080.SZ,0.0,-5167.0,0.0,4,272640553.0
300081.SZ,0.0,-5167.0,0.0,4,437914730.0
300082.SZ,0.0,-5167.0,0.0,4,312437151.0
300083.SZ,0.0,-5167.0,0.0,4,154336387.0
300084.SZ,0.0,-5167.0,0.0,4,27929521.0
300085.SZ,0.0,-5167.0,0.0,4,175577560.0
300086.SZ,0.0,-5167.0,0.0,4,59460860.0
300087.SZ,0.0,-5167.0,0.0,4,148360974.0
300088.SZ,0.0,-5167.0,0.0,4,252995395.0
300089.SZ,0.0,-5167.0,0.0,4,80097753.0
300091.SZ,0.0,-5167.0,0.0,4,41245600.0
300092.SZ,0.0,-5167.0,0.0,4,70673391.0
300093.SZ,0.0,-5167.0,0.0,4,77013647.0
300094.SZ,0.0,-5167.0,0.0,4,145151012.0
300095.SZ,0.0,-5167.0,0.0,4,20151121.0
300096.SZ,0.0,-5167.0,0.0,4,208637090.0
300097.SZ,0.0,-5167.0,0.0,4,19903418.0
300098.SZ,0.0,-5167.0,0.0,4,161322617.0
300099.SZ,0.0,-5167.0,0.0,4,48828956.0
300100.SZ,0.0,-5167.0,0.0,4,29629943.0
300101.SZ,0.0,-5167.0,0.0,4,236124212.0
300102.SZ,0.0,-5167.0,0.0,4,84379808.0
300103.SZ,0.0,-5167.0,0.0,4,13135710.0
300105.SZ,0.0,-5167.0,0.0,4,68874954.0
300106.SZ,0.0,-5167.0,0.0,4,30036498.0
300107.SZ,0.0,-5167.0,0.0,4,49977143.0
300108.SZ,0.0,-5167.0,0.0,4,20712725.0
300109.SZ,0.0,-5167.0,0.0,4,165261370.0
300110.SZ,0.0,-5167.0,0.0,4,47823520.0
300111.SZ,0.0,-5167.0,0.0,4,31742879.0
300112.SZ,0.0,-5167.0,0.0,4,150235840.0
300113.SZ,0.0,-5167.0,0.0,4,521542134.0
300114.SZ,0.0,-5167.0,0.0,4,1084220492.0
300115.SZ,0.0,-5167.0,0.0,4,611769823.0
300116.SZ,0.0,-5167.0,0.0,4,72788573.0
300117.SZ,0.0,-5167.0,0.0,4,29331191.0
300118.SZ,0.0,-5167.0,0.0,4,704108651.0
300119.SZ,0.0,-5167.0,0.0,4,82846703.0
300120.SZ,0.0,-5167.0,0.0,4,54697313.0
