,weight,score,udstatus,tradestatus,amt
002847.SZ,0.0,-996.0,0.0,4,61560890.0
002848.SZ,0.0,-5938.0,0.0,4,70560199.0
002849.SZ,0.0,-5938.0,0.0,4,38891333.0
002850.SZ,0.0,-298.0,0.0,4,253149200.0
002851.SZ,0.0,-5938.0,0.0,4,49631026.0
002852.SZ,0.0,-5938.0,0.0,4,63654903.0
002853.SZ,0.0,-996.0,0.0,4,110107956.0
002855.SZ,0.0,-5938.0,0.0,4,55505546.0
002856.SZ,0.0,-5938.0,0.0,4,38165474.0
002857.SZ,0.0,-5938.0,0.0,4,15494803.0
002858.SZ,0.0,-5938.0,0.0,4,364393104.0
002859.SZ,0.0,-5938.0,0.0,4,155061162.0
002860.SZ,0.0,-5938.0,0.0,4,92322180.0
002861.SZ,0.0,-5938.0,0.0,4,68030313.0
002862.SZ,0.0,-5938.0,0.0,4,44173321.0
002863.SZ,0.0,-5938.0,0.0,4,83883864.0
002864.SZ,0.0,-5938.0,0.0,4,253799758.0
002865.SZ,0.0,-996.0,0.0,4,520477790.0
002866.SZ,0.0,-5938.0,0.0,4,575472132.0
002867.SZ,0.0,-5938.0,0.0,4,199351817.0
002868.SZ,0.0,-5938.0,0.0,4,76451927.0
002869.SZ,0.0,-5938.0,0.0,4,127734985.0
002870.SZ,0.0,-5938.0,0.0,4,86461335.0
002871.SZ,0.0,-996.0,0.0,4,33463306.0
002872.SZ,0.0,-5938.0,0.0,4,12896187.0
002873.SZ,0.0,-5938.0,0.0,4,65371553.0
002875.SZ,0.0,-5938.0,0.0,4,150986947.0
002876.SZ,0.0,-5938.0,0.0,4,363148803.0
002877.SZ,0.0,-5938.0,0.0,4,170669386.0
002878.SZ,0.0,-298.0,0.0,4,183590659.0
002879.SZ,0.0,-5938.0,0.0,4,36813220.0
002880.SZ,0.0,-5938.0,0.0,4,22578946.0
002881.SZ,0.0,-5938.0,0.0,4,198027151.0
002882.SZ,0.0,-72.0,0.0,4,312044594.0
002883.SZ,0.0,-5938.0,0.0,4,104585647.0
002884.SZ,0.0,-5938.0,0.0,4,31709515.0
002885.SZ,0.0,-298.0,0.0,4,326336893.0
002886.SZ,0.0,-5938.0,0.0,4,63100746.0
002887.SZ,0.0,-5938.0,0.0,4,22503722.0
002888.SZ,0.0,-5938.0,0.0,4,423605025.0
002889.SZ,0.0,-5938.0,0.0,4,75509579.0
002890.SZ,0.0,-5938.0,0.0,4,16114997.0
002891.SZ,0.0,-5938.0,0.0,4,96327069.0
002892.SZ,0.0,-5938.0,0.0,4,49604484.0
002893.SZ,0.0,-5938.0,0.0,4,26700980.0
002895.SZ,0.0,-996.0,0.0,4,220313616.0
002896.SZ,0.0,-5938.0,0.0,4,140041556.0
002897.SZ,0.0,-996.0,0.0,4,376951476.0
002898.SZ,0.0,-5938.0,0.0,4,21585761.0
002899.SZ,0.0,-5938.0,0.0,4,51893916.0
002900.SZ,0.0,-996.0,0.0,4,17643485.0
002901.SZ,0.0,-5938.0,0.0,4,56352705.0
002902.SZ,0.0,-298.0,0.0,4,461239853.0
002903.SZ,0.0,-5938.0,1.0,4,255664082.0
002905.SZ,0.0,-5938.0,0.0,4,45268143.0
002906.SZ,0.0,-5938.0,0.0,4,135102810.0
002907.SZ,0.0,-5938.0,0.0,4,55797327.0
002908.SZ,0.0,-996.0,0.0,4,179715095.0
002909.SZ,0.0,-5938.0,0.0,4,109623485.0
002910.SZ,0.0,-5938.0,0.0,4,35688729.0
002911.SZ,0.0,-5938.0,0.0,4,45069519.0
002912.SZ,0.0,-5938.0,0.0,4,292122018.0
002913.SZ,0.0,-5938.0,0.0,4,246893424.0
002915.SZ,0.0,-5938.0,0.0,4,53992779.0
002916.SZ,0.0,-5938.0,0.0,4,730297371.0
002917.SZ,0.0,-5938.0,0.0,3,81801566.0
002918.SZ,0.0,-5938.0,0.0,4,115864238.0
002919.SZ,0.0,-5938.0,0.0,4,544179617.0
002920.SZ,0.0,-5938.0,0.0,4,734719696.0
002921.SZ,0.0,-5938.0,0.0,4,27877454.0
002922.SZ,0.0,-996.0,0.0,4,146886603.0
002923.SZ,0.0,-5938.0,0.0,4,38300253.0
002925.SZ,0.0,-5938.0,0.0,4,115499013.0
002926.SZ,0.0,-5938.0,0.0,4,124452510.0
002927.SZ,0.0,-5938.0,0.0,4,101710326.0
002928.SZ,0.0,-5938.0,0.0,4,88414446.0
002929.SZ,0.0,-5938.0,0.0,4,483760953.0
002930.SZ,0.0,-5938.0,0.0,4,28674572.0
002931.SZ,0.0,-5938.0,0.0,4,19217873.0
002932.SZ,0.0,-298.0,0.0,4,244384875.0
002933.SZ,0.0,-5938.0,0.0,4,70137662.0
002935.SZ,0.0,-5938.0,0.0,4,144353487.0
002936.SZ,0.0,-5938.0,0.0,4,52484524.0
002937.SZ,0.0,-996.0,0.0,4,98297778.0
002938.SZ,0.0,-996.0,0.0,4,1321195242.0
002939.SZ,0.0,-5938.0,0.0,4,251641707.0
002940.SZ,0.0,-5938.0,0.0,4,81271730.0
002941.SZ,0.0,-5938.0,0.0,4,431282600.0
002942.SZ,0.0,-5938.0,0.0,4,7160502.0
002943.SZ,0.0,-996.0,0.0,4,119693312.0
002945.SZ,0.0,-5938.0,0.0,4,320861869.0
002946.SZ,0.0,-5938.0,0.0,4,51738457.0
002947.SZ,0.0,-996.0,0.0,4,91369844.0
002948.SZ,0.0,-5938.0,0.0,4,27949499.0
002949.SZ,0.0,-5938.0,0.0,4,51445426.0
002950.SZ,0.0,-5938.0,0.0,4,41724390.0
002951.SZ,0.0,-5938.0,0.0,4,23722607.0
002952.SZ,0.0,-996.0,0.0,4,64177249.0
002953.SZ,0.0,-5938.0,0.0,4,80594961.0
002955.SZ,0.0,-996.0,0.0,4,560117084.0
002956.SZ,0.0,-5938.0,0.0,4,26847343.0
002957.SZ,0.0,-996.0,0.0,4,235364136.0
002958.SZ,0.0,-5938.0,0.0,4,37115445.0
002959.SZ,0.0,-5938.0,0.0,4,119122555.0
002960.SZ,0.0,-5938.0,0.0,4,85050818.0
002961.SZ,0.0,-5938.0,0.0,4,50569819.0
002962.SZ,0.0,-5938.0,0.0,4,215429798.0
002963.SZ,0.0,-5938.0,0.0,4,25420484.0
002965.SZ,0.0,-996.0,0.0,4,466728117.0
002966.SZ,0.0,-5938.0,0.0,4,146980560.0
002967.SZ,0.0,-5938.0,0.0,4,120862139.0
002968.SZ,0.0,-5938.0,0.0,4,26202180.0
002969.SZ,0.0,-5938.0,0.0,4,32093367.0
002970.SZ,0.0,-5938.0,0.0,4,52148595.0
002971.SZ,0.0,-5938.0,0.0,4,63648176.0
002972.SZ,0.0,-5938.0,0.0,4,31449409.0
002973.SZ,0.0,-5938.0,0.0,4,35725423.0
002975.SZ,0.0,-5938.0,0.0,4,42674006.0
002976.SZ,0.0,-996.0,0.0,4,30211164.0
002977.SZ,0.0,-5938.0,0.0,4,36929747.0
002978.SZ,0.0,-5938.0,0.0,4,38651798.0
002979.SZ,0.0,-5938.0,0.0,4,104779000.0
002980.SZ,0.0,-5938.0,0.0,4,46997694.0
002981.SZ,0.0,-996.0,0.0,4,23978525.0
002982.SZ,0.0,-72.0,0.0,4,107761806.0
002983.SZ,0.0,-5938.0,0.0,4,146160131.0
002984.SZ,0.0,-5938.0,0.0,4,193632623.0
002985.SZ,0.0,-5938.0,0.0,4,76740579.0
002986.SZ,0.0,-72.0,0.0,4,28462344.0
002987.SZ,0.0,-5938.0,0.0,4,422569395.0
002988.SZ,0.0,-5938.0,0.0,4,33547342.0
002989.SZ,0.0,-5938.0,0.0,4,30962757.0
002990.SZ,0.0,-5938.0,0.0,4,143833593.0
002991.SZ,0.0,-5938.0,0.0,4,55783920.0
002992.SZ,0.0,-5938.0,0.0,4,218490308.0
002993.SZ,0.0,-5938.0,0.0,4,88965612.0
002995.SZ,0.0,-5938.0,0.0,4,416139680.0
002996.SZ,0.0,-5938.0,0.0,4,66223770.0
002997.SZ,0.0,-5938.0,0.0,4,133313285.0
002998.SZ,0.0,-5938.0,0.0,4,24270220.0
002999.SZ,0.0,-5938.0,0.0,4,59909138.0
003000.SZ,0.0,-996.0,0.0,4,80549092.0
003001.SZ,0.0,-5938.0,0.0,4,58705945.0
003002.SZ,0.0,-5938.0,0.0,4,30654541.0
003003.SZ,0.0,-5938.0,0.0,4,21058107.0
003004.SZ,0.0,-5938.0,0.0,4,59502462.0
003005.SZ,0.0,-5938.0,0.0,4,127614755.0
003006.SZ,0.0,-5938.0,0.0,4,51304126.0
003007.SZ,0.0,-996.0,0.0,4,144258993.0
003008.SZ,0.0,-5938.0,0.0,4,20728634.0
003009.SZ,0.0,-5938.0,0.0,4,98815644.0
003010.SZ,0.0,-5938.0,0.0,4,127373455.0
003011.SZ,0.0,-996.0,0.0,4,28297516.0
003012.SZ,0.0,-996.0,0.0,4,48596705.0
003013.SZ,0.0,-5938.0,0.0,4,100564204.0
003015.SZ,0.0,-5938.0,0.0,4,25219691.0
003016.SZ,0.0,-5938.0,0.0,4,135996641.0
003017.SZ,0.0,-5938.0,0.0,4,23351380.0
003018.SZ,0.0,-5938.0,0.0,4,14923575.0
003019.SZ,0.0,-996.0,0.0,4,58259551.0
003020.SZ,0.0,-5938.0,0.0,4,158534741.0
003021.SZ,0.0,-5938.0,0.0,4,342856321.0
003022.SZ,0.0,-5938.0,0.0,4,322166453.0
003023.SZ,0.0,-5938.0,0.0,4,51647117.0
003025.SZ,0.0,-5938.0,0.0,4,86725771.0
003026.SZ,0.0,-5938.0,0.0,4,235981697.0
003027.SZ,0.0,-5938.0,0.0,4,90408318.0
003028.SZ,0.0,-5938.0,0.0,4,90256068.0
003029.SZ,0.0,-5938.0,0.0,4,342020458.0
003030.SZ,0.0,-5938.0,0.0,4,16040700.0
003031.SZ,0.0,-5938.0,0.0,4,216847011.0
003032.SZ,0.0,-298.0,0.0,4,181741073.0
003033.SZ,0.0,-996.0,0.0,4,54496740.0
003035.SZ,0.0,-5938.0,0.0,4,193349295.0
003036.SZ,0.0,-996.0,0.0,4,19617303.0
003037.SZ,0.0,-996.0,0.0,4,48754142.0
003038.SZ,0.0,-5938.0,0.0,4,70897812.0
003039.SZ,0.0,-5938.0,0.0,4,93969198.0
003040.SZ,0.0,-996.0,0.0,4,533404989.0
003041.SZ,0.0,-5938.0,0.0,4,25051802.0
003042.SZ,0.0,-5938.0,0.0,4,119024230.0
003043.SZ,0.0,-5938.0,0.0,4,85634809.0
003816.SZ,0.0,-5938.0,0.0,4,352586347.0
300001.SZ,0.0,-5938.0,0.0,4,167288997.0
300002.SZ,0.0,-5938.0,0.0,4,2433920868.0
300003.SZ,0.0,-5938.0,0.0,4,250030838.0
300004.SZ,0.0,-5938.0,0.0,4,28185307.0
300005.SZ,0.0,-5938.0,0.0,4,87310669.0
300006.SZ,0.0,-5938.0,0.0,4,26223968.0
300007.SZ,0.0,-5938.0,0.0,4,184173084.0
300008.SZ,0.0,-298.0,0.0,4,148583245.0
300009.SZ,0.0,-996.0,0.0,4,111821935.0
300010.SZ,0.0,-5938.0,0.0,4,205550950.0
300011.SZ,0.0,-5938.0,0.0,4,81741749.0
300012.SZ,0.0,-5938.0,0.0,4,115851455.0
300013.SZ,0.0,-5938.0,0.0,4,70206614.0
300014.SZ,0.0,-5938.0,0.0,4,2287054701.0
300015.SZ,0.0,-5938.0,0.0,4,1181324335.0
300016.SZ,0.0,-5938.0,0.0,4,58448476.0
300017.SZ,0.0,-5938.0,0.0,4,833756971.0
300018.SZ,0.0,-5938.0,0.0,4,43523148.0
300019.SZ,0.0,-5938.0,0.0,4,116352164.0
300020.SZ,0.0,-5938.0,0.0,4,213310190.0
300021.SZ,0.0,-5938.0,0.0,4,50400839.0
300022.SZ,0.0,-5938.0,0.0,4,57543415.0
300024.SZ,0.0,-5938.0,0.0,4,709054327.0
300025.SZ,0.0,-5938.0,0.0,4,60693752.0
300026.SZ,0.0,-5938.0,0.0,4,249552131.0
300027.SZ,0.0,-5938.0,0.0,4,290523413.0
300029.SZ,0.0,-5938.0,0.0,4,10863397.0
300030.SZ,0.0,-5938.0,0.0,4,23097382.0
300031.SZ,0.0,-5938.0,0.0,4,805882358.0
300032.SZ,0.0,-996.0,0.0,4,47405031.0
300033.SZ,0.0,-5938.0,0.0,4,3592096012.0
300034.SZ,0.0,-5938.0,0.0,4,187975655.0
300035.SZ,0.0,-996.0,0.0,4,303936108.0
300036.SZ,0.0,-5938.0,0.0,4,1138759356.0
300037.SZ,0.0,-5938.0,0.0,4,280555504.0
300039.SZ,0.0,-5938.0,0.0,4,290879006.0
300040.SZ,0.0,-5938.0,0.0,4,70201781.0
300041.SZ,0.0,-5938.0,0.0,4,140893159.0
300042.SZ,0.0,-5938.0,0.0,4,664969663.0
300043.SZ,0.0,-5938.0,0.0,4,292796884.0
300044.SZ,0.0,-5938.0,0.0,4,303193212.0
300045.SZ,0.0,-5938.0,0.0,4,335436519.0
300046.SZ,0.0,-5938.0,0.0,4,397133570.0
300047.SZ,0.0,-5938.0,0.0,4,606363507.0
300048.SZ,0.0,-5938.0,0.0,4,72849791.0
300049.SZ,0.0,-5938.0,0.0,4,145731244.0
300050.SZ,0.0,-5938.0,0.0,4,48551568.0
300051.SZ,0.0,-5938.0,0.0,4,82693150.0
300052.SZ,0.0,-5938.0,0.0,4,882674531.0
300053.SZ,0.0,-5938.0,0.0,4,871437437.0
300054.SZ,0.0,-72.0,0.0,4,429213354.0
300055.SZ,0.0,-5938.0,0.0,4,40143988.0
300056.SZ,0.0,-5938.0,0.0,4,60340828.0
300057.SZ,0.0,-72.0,0.0,4,117482586.0
300058.SZ,0.0,-5938.0,0.0,4,2890041433.0
300059.SZ,0.0,-5938.0,0.0,4,14567386353.0
300061.SZ,0.0,-996.0,0.0,4,207361395.0
300062.SZ,0.0,-72.0,0.0,4,107160761.0
300063.SZ,0.0,-5938.0,0.0,4,126807685.0
300065.SZ,0.0,-5938.0,0.0,4,589316901.0
300066.SZ,0.0,-5938.0,0.0,4,112430060.0
300067.SZ,0.0,-5938.0,0.0,4,37816116.0
300068.SZ,0.0,-298.0,0.0,4,711217835.0
300069.SZ,0.0,-5938.0,0.0,4,9394589.0
300070.SZ,0.0,-5938.0,0.0,4,254776648.0
300071.SZ,0.0,-5938.0,0.0,4,528938474.0
300072.SZ,0.0,-5938.0,0.0,4,55470895.0
300073.SZ,0.0,-996.0,0.0,4,613460078.0
300074.SZ,0.0,-5938.0,0.0,4,52875436.0
300075.SZ,0.0,-5938.0,0.0,4,1801307434.0
300076.SZ,0.0,-5938.0,0.0,4,57102058.0
300077.SZ,0.0,-5938.0,0.0,4,1400641202.0
300078.SZ,0.0,-5938.0,0.0,4,276645175.0
300079.SZ,0.0,-5938.0,0.0,4,799142708.0
300080.SZ,0.0,-996.0,0.0,4,140879120.0
300081.SZ,0.0,-5938.0,0.0,4,446015584.0
300082.SZ,0.0,-5938.0,0.0,4,121893124.0
300083.SZ,0.0,-5938.0,0.0,4,212758882.0
300084.SZ,0.0,-5938.0,0.0,4,41270339.0
300085.SZ,0.0,-5938.0,0.0,4,422123464.0
300086.SZ,0.0,-5938.0,0.0,4,47766863.0
300087.SZ,0.0,-5938.0,0.0,4,341118412.0
300088.SZ,0.0,-5938.0,0.0,4,359942734.0
300089.SZ,0.0,-5938.0,0.0,4,65664927.0
300091.SZ,0.0,-5938.0,0.0,4,50655463.0
300092.SZ,0.0,-5938.0,0.0,4,149024892.0
300093.SZ,0.0,-5938.0,0.0,4,79853085.0
300094.SZ,0.0,-5938.0,0.0,4,176699990.0
300095.SZ,0.0,-5938.0,0.0,4,48029886.0
300096.SZ,0.0,-5938.0,0.0,4,146195836.0
300097.SZ,0.0,-5938.0,0.0,4,23455194.0
300098.SZ,0.0,-5938.0,0.0,4,171096429.0
300099.SZ,0.0,-5938.0,0.0,4,136399219.0
300100.SZ,0.0,-5938.0,0.0,4,30275224.0
300101.SZ,0.0,-298.0,0.0,4,351557618.0
300102.SZ,0.0,-5938.0,0.0,4,176737013.0
300103.SZ,0.0,-5938.0,0.0,4,12051262.0
300105.SZ,0.0,-72.0,0.0,4,78222595.0
300106.SZ,0.0,-5938.0,0.0,4,28961836.0
300107.SZ,0.0,-298.0,0.0,4,52545449.0
300108.SZ,0.0,-5938.0,0.0,4,35196000.0
300109.SZ,0.0,-996.0,0.0,4,140429834.0
300110.SZ,0.0,-5938.0,0.0,4,47063951.0
300111.SZ,0.0,-5938.0,0.0,4,91561906.0
300112.SZ,0.0,-5938.0,0.0,4,206475520.0
300113.SZ,0.0,-5938.0,0.0,4,1199775283.0
300114.SZ,0.0,-5938.0,0.0,4,2594685234.0
300115.SZ,0.0,-996.0,0.0,4,796154275.0
300116.SZ,0.0,-5938.0,0.0,4,49202250.0
300117.SZ,0.0,-5938.0,0.0,4,67789517.0
300118.SZ,0.0,-298.0,0.0,4,869419380.0
300119.SZ,0.0,-5938.0,0.0,4,78564932.0
300120.SZ,0.0,-5938.0,0.0,4,57938126.0
300121.SZ,0.0,-996.0,0.0,4,67270457.0
300122.SZ,0.0,-5938.0,0.0,4,1139425051.0
300123.SZ,0.0,-5938.0,0.0,4,473307394.0
300124.SZ,0.0,-5938.0,0.0,4,656933682.0
300125.SZ,0.0,-5938.0,0.0,4,193303281.0
300126.SZ,0.0,-5938.0,0.0,4,15493027.0
300127.SZ,0.0,-5938.0,0.0,4,47639707.0
300128.SZ,0.0,-5938.0,0.0,4,80607568.0
300129.SZ,0.0,-5938.0,0.0,4,240337464.0
300130.SZ,0.0,-996.0,0.0,4,741677827.0
300131.SZ,0.0,-5938.0,0.0,4,353302209.0
300132.SZ,0.0,-5938.0,0.0,4,52120009.0
300133.SZ,0.0,-5938.0,0.0,4,823662497.0
300134.SZ,0.0,-996.0,0.0,4,178212545.0
300135.SZ,0.0,-5938.0,0.0,4,38925644.0
300136.SZ,0.0,-5938.0,0.0,4,861466421.0
300137.SZ,0.0,-5938.0,0.0,4,34430832.0
300138.SZ,0.0,-5938.0,0.0,4,99000670.0
300139.SZ,0.0,-5938.0,0.0,4,570252657.0
300140.SZ,0.0,-5938.0,0.0,4,44222546.0
300141.SZ,0.0,-5938.0,0.0,4,40859558.0
300142.SZ,0.0,-5938.0,0.0,4,513517688.0
300143.SZ,0.0,-5938.0,0.0,4,48910010.0
300144.SZ,0.0,-5938.0,0.0,4,564315945.0
300145.SZ,0.0,-996.0,0.0,4,39743254.0
300146.SZ,0.0,-5938.0,0.0,4,990857954.0
300147.SZ,0.0,-5938.0,0.0,4,47287135.0
300148.SZ,0.0,-5938.0,0.0,4,214672760.0
300149.SZ,0.0,-5938.0,0.0,4,60654480.0
300150.SZ,0.0,-5938.0,0.0,4,32849322.0
300151.SZ,0.0,-996.0,0.0,4,123966117.0
300152.SZ,0.0,-5938.0,0.0,4,23417623.0
300153.SZ,0.0,-5938.0,0.0,4,76009297.0
300154.SZ,0.0,-5938.0,0.0,4,19327367.0
300155.SZ,0.0,-5938.0,0.0,4,32790631.0
300157.SZ,0.0,-5938.0,0.0,4,192560989.0
300158.SZ,0.0,-5938.0,0.0,4,129263144.0
300159.SZ,0.0,-996.0,0.0,4,72286819.0
300160.SZ,0.0,-72.0,0.0,4,93653222.0
300161.SZ,0.0,-5938.0,0.0,4,299152776.0
300162.SZ,0.0,-5938.0,0.0,4,118938109.0
300163.SZ,0.0,-5938.0,0.0,4,32250878.0
300164.SZ,0.0,-5938.0,0.0,4,176536854.0
300165.SZ,0.0,-5938.0,0.0,4,188681384.0
300166.SZ,0.0,-5938.0,0.0,4,4296890364.0
300167.SZ,0.0,-5938.0,0.0,4,54429380.0
300168.SZ,0.0,-5938.0,0.0,4,1860453630.0
300169.SZ,0.0,-5938.0,0.0,4,22880085.0
300170.SZ,0.0,-996.0,0.0,4,920674674.0
300171.SZ,0.0,-5938.0,0.0,4,202057609.0
300172.SZ,0.0,-5938.0,0.0,4,31423643.0
300173.SZ,0.0,-5938.0,0.0,4,43288752.0
300174.SZ,0.0,-5938.0,0.0,4,179063364.0
300175.SZ,0.0,-5938.0,0.0,4,48416091.0
300176.SZ,0.0,-5938.0,0.0,4,41457489.0
300177.SZ,0.0,-5938.0,0.0,4,140058784.0
300179.SZ,0.0,-298.0,0.0,4,69324113.0
300180.SZ,0.0,-5938.0,0.0,4,79444826.0
300181.SZ,0.0,-996.0,0.0,4,369356764.0
300182.SZ,0.0,-5938.0,0.0,4,1731933566.0
300183.SZ,0.0,-5938.0,0.0,4,153218390.0
300184.SZ,0.0,-5938.0,0.0,4,576409061.0
300185.SZ,0.0,-5938.0,0.0,4,68677102.0
300187.SZ,0.0,-5938.0,0.0,4,39803182.0
300188.SZ,0.0,-5938.0,0.0,4,3145801458.0
300189.SZ,0.0,-5938.0,0.0,4,48399120.0
300190.SZ,0.0,-5938.0,0.0,4,14891350.0
300191.SZ,0.0,-5938.0,0.0,4,96117144.0
300192.SZ,0.0,-298.0,0.0,4,244674967.0
300193.SZ,0.0,-5938.0,0.0,4,62017386.0
300194.SZ,0.0,-996.0,0.0,4,99147093.0
300195.SZ,0.0,-5938.0,0.0,4,42748981.0
300196.SZ,0.0,-5938.0,0.0,4,27819586.0
300197.SZ,0.0,-5938.0,0.0,4,45700648.0
300198.SZ,0.0,-5938.0,0.0,4,31750764.0
300199.SZ,0.0,-5938.0,0.0,4,300580236.0
300200.SZ,0.0,-5938.0,0.0,4,167467977.0
300201.SZ,0.0,-5938.0,0.0,4,54041405.0
300203.SZ,0.0,-5938.0,0.0,4,151597830.0
300204.SZ,0.0,-5938.0,1.0,4,61429371.0
300205.SZ,0.0,-996.0,0.0,4,216263977.0
300206.SZ,0.0,-5938.0,0.0,4,89588522.0
300207.SZ,0.0,-5938.0,0.0,4,531022347.0
300208.SZ,0.0,-5938.0,0.0,4,49504569.0
300209.SZ,0.0,-5938.0,0.0,4,52714839.0
300210.SZ,0.0,-5938.0,0.0,4,22813061.0
300211.SZ,0.0,-5938.0,0.0,4,128111091.0
300212.SZ,0.0,-5938.0,0.0,4,4943045426.0
300213.SZ,0.0,-5938.0,0.0,4,114520835.0
300214.SZ,0.0,-5938.0,0.0,4,13046492.0
300215.SZ,0.0,-5938.0,0.0,4,40712826.0
300217.SZ,0.0,-996.0,0.0,4,247333620.0
300218.SZ,0.0,-5938.0,0.0,4,29748452.0
300219.SZ,0.0,-5938.0,0.0,4,195455875.0
300220.SZ,0.0,-5938.0,0.0,4,185190202.0
300221.SZ,0.0,-5938.0,0.0,4,59074421.0
300222.SZ,0.0,-5938.0,0.0,4,131593292.0
300223.SZ,0.0,-5938.0,0.0,4,5029786342.0
300224.SZ,0.0,-996.0,0.0,4,108853706.0
300225.SZ,0.0,-5938.0,0.0,4,365208949.0
300226.SZ,0.0,-5938.0,0.0,4,427274419.0
300227.SZ,0.0,-5938.0,0.0,4,201856310.0
300228.SZ,0.0,-5938.0,0.0,4,115140491.0
300229.SZ,0.0,-5938.0,0.0,4,4205750531.000001
300230.SZ,0.0,-5938.0,0.0,4,37000566.0
300231.SZ,0.0,-5938.0,0.0,4,215460955.0
300232.SZ,0.0,-5938.0,0.0,4,191870476.0
300233.SZ,0.0,-996.0,0.0,4,96488430.0
300234.SZ,0.0,-5938.0,0.0,4,20899087.0
300235.SZ,0.0,-5938.0,0.0,4,220386877.0
300236.SZ,0.0,-5938.0,0.0,4,871905243.0
300237.SZ,0.0,-5938.0,0.0,4,44530335.0
300238.SZ,0.0,-5938.0,0.0,4,102826458.0
300239.SZ,0.0,-996.0,0.0,4,33379018.0
300240.SZ,0.0,-5938.0,0.0,4,25151883.0
300241.SZ,0.0,-5938.0,0.0,4,191374935.0
300242.SZ,0.0,-5938.0,0.0,4,76876124.0
300243.SZ,0.0,-5938.0,0.0,4,22972959.0
300244.SZ,0.0,-5938.0,0.0,4,180933961.0
300245.SZ,0.0,-5938.0,0.0,4,169939843.0
300246.SZ,0.0,-5938.0,0.0,4,27674276.0
300247.SZ,0.0,-5938.0,0.0,4,47536048.0
300248.SZ,0.0,-5938.0,1.0,4,383693119.0
300249.SZ,0.0,-5938.0,0.0,4,813690165.0
300250.SZ,0.0,-5938.0,0.0,4,687015270.0
300251.SZ,0.0,-5938.0,0.0,4,1459542309.0
300252.SZ,0.0,-5938.0,0.0,4,411035020.0
300253.SZ,0.0,-5938.0,0.0,4,1552157871.0
300254.SZ,0.0,-5938.0,0.0,4,23919361.0
300255.SZ,0.0,-5938.0,0.0,4,28110249.0
300256.SZ,0.0,-5938.0,0.0,4,44857740.0
300257.SZ,0.0,-5938.0,0.0,4,87128069.0
300258.SZ,0.0,-298.0,0.0,4,66352313.0
300259.SZ,0.0,-5938.0,0.0,4,43146917.0
300260.SZ,0.0,-996.0,0.0,4,480133059.0
300261.SZ,0.0,-996.0,0.0,4,261939495.0
300262.SZ,0.0,-5938.0,0.0,4,16604635.0
300263.SZ,0.0,-5938.0,0.0,4,246157512.0
300264.SZ,0.0,-5938.0,0.0,4,162534484.0
300265.SZ,0.0,-996.0,0.0,4,31952565.0
300266.SZ,0.0,-5938.0,0.0,4,49690511.0
300267.SZ,0.0,-996.0,0.0,4,37353414.0
300268.SZ,0.0,-5938.0,0.0,4,48224812.0
300269.SZ,0.0,-5938.0,0.0,4,58341495.0
300270.SZ,0.0,-5938.0,0.0,4,32428211.0
300271.SZ,0.0,-5938.0,0.0,4,388028005.0
300272.SZ,0.0,-5938.0,0.0,4,40460731.0
300273.SZ,0.0,-5938.0,0.0,4,113128759.0
300274.SZ,0.0,-996.0,0.0,4,4065397673.0
300275.SZ,0.0,-5938.0,0.0,4,371391465.0
300276.SZ,0.0,-5938.0,0.0,4,43389358.0
300277.SZ,0.0,-5938.0,0.0,4,41627231.0
300278.SZ,0.0,-298.0,0.0,4,88252824.0
300279.SZ,0.0,-5938.0,0.0,4,58415328.0
300280.SZ,0.0,-5938.0,0.0,4,324438094.0
300281.SZ,0.0,-5938.0,0.0,4,26148894.0
300282.SZ,0.0,-5938.0,0.0,4,28875601.0
300283.SZ,0.0,-5938.0,0.0,4,49157641.0
300284.SZ,0.0,-5938.0,0.0,4,81704429.0
300285.SZ,0.0,-5938.0,0.0,4,170877021.0
300286.SZ,0.0,-5938.0,0.0,4,82615587.0
300287.SZ,0.0,-5938.0,0.0,4,390427719.0
300288.SZ,0.0,-5938.0,0.0,4,268115850.0
300289.SZ,0.0,-5938.0,0.0,4,28902124.0
300290.SZ,0.0,-5938.0,0.0,4,111793319.0
300291.SZ,0.0,-5938.0,0.0,4,672947157.0
300292.SZ,0.0,-298.0,0.0,4,143141750.0
300293.SZ,0.0,-5938.0,0.0,4,292781283.0
300294.SZ,0.0,-5938.0,0.0,4,412936113.0
300295.SZ,0.0,-298.0,0.0,4,202724054.0
300296.SZ,0.0,-5938.0,0.0,4,282253858.0
300297.SZ,0.0,-5938.0,0.0,4,106979120.0
300298.SZ,0.0,-72.0,0.0,4,189713948.0
300299.SZ,0.0,-5938.0,0.0,4,1190415864.0
300300.SZ,0.0,-5938.0,0.0,4,88805889.0
300301.SZ,0.0,-5938.0,0.0,4,16265601.0
300302.SZ,0.0,-5938.0,0.0,4,1016020117.0
300303.SZ,0.0,-5938.0,0.0,4,1347850618.0
300304.SZ,0.0,-5938.0,0.0,4,35922084.0
300305.SZ,0.0,-5938.0,0.0,4,30888618.0
300306.SZ,0.0,-5938.0,0.0,4,98425123.0
300307.SZ,0.0,-5938.0,0.0,4,119912411.0
300308.SZ,0.0,-5938.0,0.0,4,3744066994.0
300309.SZ,0.0,-5938.0,0.0,3,0.0
300310.SZ,0.0,-5938.0,0.0,4,91249538.0
300311.SZ,0.0,-5938.0,0.0,4,865085510.0
300313.SZ,0.0,-5938.0,0.0,4,13417556.0
