,weight,score,udstatus,tradestatus,amt
002765.SZ,0.0,-5943.0,0.0,4,38081105.0
002766.SZ,0.0,-5943.0,0.0,4,36733527.0
002767.SZ,0.0,-5943.0,0.0,4,22966434.0
002768.SZ,0.0,-5943.0,0.0,4,38230559.0
002769.SZ,0.0,-5943.0,0.0,4,27341599.0
002771.SZ,0.0,-5943.0,0.0,4,159595715.0
002772.SZ,0.0,-1198.0,0.0,4,229412590.0
002773.SZ,0.0,-1198.0,0.0,4,107780860.0
002774.SZ,0.0,-92.0,0.0,4,11323775.0
002775.SZ,0.0,-5943.0,0.0,4,21441099.0
002776.SZ,0.0,-5943.0,1.0,4,16586313.0
002777.SZ,0.0,-5943.0,0.0,4,700948589.0
002778.SZ,0.0,-5943.0,0.0,4,10000589.0
002779.SZ,0.0,-1198.0,0.0,4,6250557.0
002780.SZ,0.0,-5943.0,0.0,4,35014051.0
002781.SZ,0.0,-5943.0,0.0,4,15378365.0
002782.SZ,0.0,-1198.0,0.0,4,112101192.0
002783.SZ,0.0,-92.0,0.0,4,34620575.0
002785.SZ,0.0,-5943.0,0.0,4,87787167.0
002786.SZ,0.0,-5943.0,0.0,4,77854392.0
002787.SZ,0.0,-5943.0,0.0,4,192148366.0
002788.SZ,0.0,-5943.0,0.0,4,40190653.0
002789.SZ,0.0,-5943.0,0.0,4,27378248.0
002790.SZ,0.0,-5943.0,0.0,4,43363137.0
002791.SZ,0.0,-5943.0,0.0,4,162252164.0
002792.SZ,0.0,-1198.0,0.0,4,304306783.0
002793.SZ,0.0,-5943.0,0.0,4,30054320.0
002795.SZ,0.0,-5943.0,0.0,4,164896006.0
002796.SZ,0.0,-5943.0,0.0,4,344288173.0
002797.SZ,0.0,-5943.0,0.0,4,223685088.0
002798.SZ,0.0,-5943.0,0.0,4,17340695.0
002799.SZ,0.0,-5943.0,0.0,4,41292744.0
002800.SZ,0.0,-5943.0,0.0,4,79269990.0
002801.SZ,0.0,-5943.0,0.0,4,20487088.0
002802.SZ,0.0,-5943.0,0.0,4,14599940.0
002803.SZ,0.0,-5943.0,0.0,4,449481776.0
002805.SZ,0.0,-1198.0,0.0,4,106682200.0
002806.SZ,0.0,-5943.0,0.0,4,23942124.0
002807.SZ,0.0,-5943.0,0.0,4,56953094.0
002808.SZ,0.0,-5943.0,0.0,4,221465521.0
002809.SZ,0.0,-5943.0,0.0,4,23713918.0
002810.SZ,0.0,-5943.0,0.0,4,65403397.0
002811.SZ,0.0,-5943.0,0.0,4,6261508.0
002812.SZ,0.0,-1198.0,0.0,4,674581575.0
002813.SZ,0.0,-5943.0,0.0,4,47534970.0
002815.SZ,0.0,-5943.0,0.0,4,390080646.0
002816.SZ,0.0,-5943.0,0.0,4,77850547.0
002817.SZ,0.0,-5943.0,0.0,4,23370023.0
002818.SZ,0.0,-5943.0,0.0,4,41570849.0
002819.SZ,0.0,-1198.0,0.0,4,139601042.0
002820.SZ,0.0,-5943.0,0.0,4,39135910.0
002821.SZ,0.0,-1198.0,0.0,4,1469069709.0
002822.SZ,0.0,-5943.0,0.0,4,41712585.0
002823.SZ,0.0,-5943.0,0.0,4,19702614.0
002824.SZ,0.0,-5943.0,0.0,4,65877440.0
002825.SZ,0.0,-515.0,0.0,4,39079054.0
002826.SZ,0.0,-5943.0,0.0,4,31921420.0
002827.SZ,0.0,-5943.0,0.0,4,60567793.0
002828.SZ,0.0,-5943.0,0.0,4,57091140.0
002829.SZ,0.0,-5943.0,0.0,4,122368514.0
002830.SZ,0.0,-5943.0,0.0,4,11885429.0
002831.SZ,0.0,-515.0,0.0,4,62179719.0
002832.SZ,0.0,-5943.0,0.0,4,61189796.0
002833.SZ,0.0,-5943.0,0.0,4,92838102.0
002835.SZ,0.0,-5943.0,0.0,4,135853810.0
002836.SZ,0.0,-5943.0,0.0,4,16705612.0
002837.SZ,0.0,-5943.0,0.0,4,393731932.0
002838.SZ,0.0,-5943.0,0.0,4,74023614.0
002839.SZ,0.0,-5943.0,0.0,4,69916770.0
002840.SZ,0.0,-1198.0,0.0,4,352471522.0
002841.SZ,0.0,-5943.0,0.0,4,248589737.0
002842.SZ,0.0,-5943.0,0.0,4,22232686.0
002843.SZ,0.0,-1198.0,0.0,4,34965887.0
002845.SZ,0.0,-5943.0,0.0,4,118979846.0
002846.SZ,0.0,-5943.0,0.0,4,17024699.0
002847.SZ,0.0,-1198.0,0.0,4,54324786.0
002848.SZ,0.0,-5943.0,0.0,4,35219152.0
002849.SZ,0.0,-5943.0,0.0,4,24571852.0
002850.SZ,0.0,-92.0,0.0,4,398139396.0
002851.SZ,0.0,-5943.0,0.0,4,227938303.0
002852.SZ,0.0,-5943.0,0.0,4,51070955.0
002853.SZ,0.0,-515.0,0.0,4,67885715.0
002855.SZ,0.0,-5943.0,0.0,4,96013771.0
002856.SZ,0.0,-5943.0,0.0,4,16183070.0
002857.SZ,0.0,-5943.0,0.0,4,10703694.0
002858.SZ,0.0,-5943.0,0.0,4,350383980.0
002859.SZ,0.0,-5943.0,0.0,4,142604056.0
002860.SZ,0.0,-5943.0,0.0,4,34991194.0
002861.SZ,0.0,-5943.0,0.0,4,289452094.0
002862.SZ,0.0,-5943.0,0.0,4,18038705.0
002863.SZ,0.0,-5943.0,0.0,4,36461595.0
002864.SZ,0.0,-5943.0,0.0,4,272737279.0
002865.SZ,0.0,-1198.0,0.0,4,401838206.0
002866.SZ,0.0,-5943.0,0.0,4,284562409.0
002867.SZ,0.0,-5943.0,0.0,4,206456659.0
002868.SZ,0.0,-5943.0,0.0,4,44620439.0
002869.SZ,0.0,-5943.0,0.0,4,246444039.0
002870.SZ,0.0,-5943.0,0.0,4,46980757.0
002871.SZ,0.0,-1198.0,0.0,4,13531492.0
002872.SZ,0.0,-5943.0,0.0,4,7234515.0
002873.SZ,0.0,-5943.0,0.0,4,151421797.0
002875.SZ,0.0,-5943.0,0.0,4,84755718.0
002876.SZ,0.0,-5943.0,0.0,4,456448703.0
002877.SZ,0.0,-5943.0,0.0,4,63703249.0
002878.SZ,0.0,-515.0,0.0,4,134674479.0
002879.SZ,0.0,-5943.0,0.0,4,29982656.0
002880.SZ,0.0,-5943.0,0.0,4,35049149.0
002881.SZ,0.0,-5943.0,0.0,4,280904961.0
002882.SZ,0.0,-92.0,0.0,4,170262317.0
002883.SZ,0.0,-5943.0,0.0,4,36807864.0
002884.SZ,0.0,-5943.0,0.0,4,19698874.0
002885.SZ,0.0,-515.0,0.0,4,209543778.0
002886.SZ,0.0,-5943.0,0.0,4,52723411.0
002887.SZ,0.0,-5943.0,0.0,4,13738747.0
002888.SZ,0.0,-5943.0,0.0,4,304788225.0
002889.SZ,0.0,-5943.0,0.0,4,39694549.0
002890.SZ,0.0,-5943.0,0.0,4,11509478.0
002891.SZ,0.0,-5943.0,0.0,4,53243899.0
002892.SZ,0.0,-5943.0,0.0,4,46793170.0
002893.SZ,0.0,-5943.0,0.0,4,13119333.0
002895.SZ,0.0,-1198.0,0.0,4,84019582.0
002896.SZ,0.0,-5943.0,0.0,4,111877904.0
002897.SZ,0.0,-1198.0,0.0,4,333627324.0
002898.SZ,0.0,-5943.0,0.0,4,19818058.0
002899.SZ,0.0,-5943.0,0.0,4,22906438.0
002900.SZ,0.0,-515.0,0.0,4,45197526.0
002901.SZ,0.0,-5943.0,0.0,4,77890719.0
002902.SZ,0.0,-515.0,0.0,4,571035054.0
002903.SZ,0.0,-5943.0,0.0,4,553496240.0
002905.SZ,0.0,-5943.0,0.0,4,56276056.0
002906.SZ,0.0,-5943.0,0.0,4,85484615.0
002907.SZ,0.0,-5943.0,0.0,4,54754215.0
002908.SZ,0.0,-515.0,0.0,4,476925189.0
002909.SZ,0.0,-5943.0,0.0,4,34114467.0
002910.SZ,0.0,-5943.0,0.0,4,21680518.0
002911.SZ,0.0,-5943.0,0.0,4,37931015.0
002912.SZ,0.0,-5943.0,0.0,4,167762058.0
002913.SZ,0.0,-5943.0,0.0,4,218587372.0
002915.SZ,0.0,-5943.0,0.0,4,75204109.0
002916.SZ,0.0,-5943.0,0.0,4,729639258.0
002917.SZ,0.0,-5943.0,0.0,3,0.0
002918.SZ,0.0,-5943.0,0.0,4,128435384.0
002919.SZ,0.0,-5943.0,0.0,4,292175410.0
002920.SZ,0.0,-5943.0,0.0,4,854203962.0
002921.SZ,0.0,-5943.0,0.0,4,17113084.0
002922.SZ,0.0,-1198.0,0.0,4,115152095.0
002923.SZ,0.0,-5943.0,0.0,4,114667495.0
002925.SZ,0.0,-5943.0,0.0,4,115659641.0
002926.SZ,0.0,-5943.0,0.0,4,88637496.0
002927.SZ,0.0,-5943.0,0.0,4,37094859.0
002928.SZ,0.0,-5943.0,0.0,4,53328523.0
002929.SZ,0.0,-5943.0,0.0,4,186813094.0
002930.SZ,0.0,-5943.0,0.0,4,19137741.0
002931.SZ,0.0,-5943.0,0.0,4,12243680.0
002932.SZ,0.0,-515.0,0.0,4,124328315.0
002933.SZ,0.0,-5943.0,0.0,4,59373764.0
002935.SZ,0.0,-5943.0,0.0,4,67105594.0
002936.SZ,0.0,-5943.0,0.0,4,42569108.0
002937.SZ,0.0,-515.0,0.0,4,76598383.0
002938.SZ,0.0,-1198.0,0.0,4,1137628393.0
002939.SZ,0.0,-5943.0,0.0,4,214897418.0
002940.SZ,0.0,-5943.0,0.0,4,73097506.0
002941.SZ,0.0,-5943.0,0.0,4,210792639.0
002942.SZ,0.0,-5943.0,0.0,4,18844503.0
002943.SZ,0.0,-1198.0,0.0,4,99926969.0
002945.SZ,0.0,-5943.0,0.0,4,343569665.0
002946.SZ,0.0,-5943.0,0.0,4,38778136.0
002947.SZ,0.0,-1198.0,0.0,4,43921494.0
002948.SZ,0.0,-5943.0,0.0,4,34076146.0
002949.SZ,0.0,-5943.0,0.0,4,35085700.0
002950.SZ,0.0,-5943.0,0.0,4,30664770.0
002951.SZ,0.0,-5943.0,0.0,4,21482584.0
002952.SZ,0.0,-515.0,0.0,4,59422811.0
002953.SZ,0.0,-5943.0,0.0,4,31723713.0
002955.SZ,0.0,-1198.0,0.0,4,262138069.0
002956.SZ,0.0,-5943.0,0.0,4,24154350.0
002957.SZ,0.0,-515.0,0.0,4,127033077.0
002958.SZ,0.0,-5943.0,0.0,4,29831905.0
002959.SZ,0.0,-5943.0,0.0,4,172847853.0
002960.SZ,0.0,-5943.0,0.0,4,102512058.0
002961.SZ,0.0,-5943.0,0.0,4,26820258.0
002962.SZ,0.0,-5943.0,0.0,4,168217162.0
002963.SZ,0.0,-5943.0,0.0,4,15520075.0
002965.SZ,0.0,-515.0,0.0,4,224835059.0
002966.SZ,0.0,-5943.0,0.0,4,87818236.0
002967.SZ,0.0,-5943.0,0.0,4,81763669.0
002968.SZ,0.0,-5943.0,0.0,4,13526536.0
002969.SZ,0.0,-5943.0,0.0,4,14725904.0
002970.SZ,0.0,-5943.0,0.0,4,91435714.0
002971.SZ,0.0,-5943.0,0.0,4,136316962.0
002972.SZ,0.0,-5943.0,0.0,4,29097233.0
002973.SZ,0.0,-5943.0,0.0,4,19032954.0
002975.SZ,0.0,-5943.0,0.0,4,80997157.0
002976.SZ,0.0,-1198.0,0.0,4,14731369.0
002977.SZ,0.0,-5943.0,0.0,4,48699358.0
002978.SZ,0.0,-5943.0,0.0,4,29038237.0
002979.SZ,0.0,-5943.0,0.0,4,88612102.0
002980.SZ,0.0,-5943.0,0.0,4,24244227.0
002981.SZ,0.0,-515.0,0.0,4,26450877.0
002982.SZ,0.0,-92.0,0.0,4,47926867.0
002983.SZ,0.0,-5943.0,0.0,4,79512628.0
002984.SZ,0.0,-5943.0,0.0,4,115550240.0
002985.SZ,0.0,-5943.0,0.0,4,75117806.0
002986.SZ,0.0,-92.0,0.0,4,40421579.0
002987.SZ,0.0,-5943.0,0.0,4,205261694.0
002988.SZ,0.0,-5943.0,0.0,4,104574786.0
002989.SZ,0.0,-5943.0,0.0,4,24439125.0
002990.SZ,0.0,-5943.0,0.0,4,82974668.0
002991.SZ,0.0,-5943.0,0.0,4,48836393.0
002992.SZ,0.0,-5943.0,0.0,4,154200449.0
002993.SZ,0.0,-5943.0,0.0,4,109172689.0
002995.SZ,0.0,-5943.0,0.0,4,236828565.0
002996.SZ,0.0,-5943.0,0.0,4,20088509.0
002997.SZ,0.0,-5943.0,0.0,4,63160250.0
002998.SZ,0.0,-5943.0,0.0,4,20520634.0
002999.SZ,0.0,-5943.0,0.0,4,32402486.0
003000.SZ,0.0,-1198.0,0.0,4,48942647.0
003001.SZ,0.0,-5943.0,0.0,4,33628563.0
003002.SZ,0.0,-5943.0,0.0,4,31065695.0
003003.SZ,0.0,-5943.0,0.0,4,14441237.0
003004.SZ,0.0,-5943.0,0.0,4,39518834.0
003005.SZ,0.0,-5943.0,0.0,4,79849031.0
003006.SZ,0.0,-5943.0,0.0,4,30846115.0
003007.SZ,0.0,-515.0,0.0,4,117568893.0
003008.SZ,0.0,-5943.0,0.0,4,9951305.0
003009.SZ,0.0,-5943.0,0.0,4,83925092.0
003010.SZ,0.0,-5943.0,0.0,4,77063882.0
003011.SZ,0.0,-515.0,0.0,4,30379732.0
003012.SZ,0.0,-515.0,0.0,4,51277535.0
003013.SZ,0.0,-5943.0,0.0,4,39112182.0
003015.SZ,0.0,-5943.0,0.0,4,37916664.0
003016.SZ,0.0,-5943.0,0.0,4,145513895.0
003017.SZ,0.0,-5943.0,0.0,4,13187990.0
003018.SZ,0.0,-5943.0,0.0,4,20207492.0
003019.SZ,0.0,-1198.0,0.0,4,51979988.0
003020.SZ,0.0,-5943.0,0.0,4,70104935.0
003021.SZ,0.0,-5943.0,0.0,4,218843537.0
003022.SZ,0.0,-5943.0,0.0,4,229695549.0
003023.SZ,0.0,-5943.0,0.0,4,27168839.0
003025.SZ,0.0,-5943.0,0.0,4,50185575.0
003026.SZ,0.0,-5943.0,0.0,4,183345045.0
003027.SZ,0.0,-5943.0,0.0,4,41355851.0
003028.SZ,0.0,-5943.0,0.0,4,44219244.0
003029.SZ,0.0,-5943.0,0.0,4,231679069.0
003030.SZ,0.0,-5943.0,0.0,4,9993322.0
003031.SZ,0.0,-5943.0,0.0,4,372823182.0
003032.SZ,0.0,-515.0,0.0,4,128962432.0
003033.SZ,0.0,-1198.0,0.0,4,42332016.0
003035.SZ,0.0,-5943.0,0.0,4,116155524.0
003036.SZ,0.0,-1198.0,0.0,4,10750492.0
003037.SZ,0.0,-1198.0,0.0,4,48711120.0
003038.SZ,0.0,-5943.0,0.0,4,41201251.0
003039.SZ,0.0,-5943.0,0.0,4,71141959.0
003040.SZ,0.0,-1198.0,0.0,4,388525335.0
003041.SZ,0.0,-5943.0,0.0,4,18542532.0
003042.SZ,0.0,-5943.0,0.0,4,55498090.0
003043.SZ,0.0,-5943.0,0.0,4,310330522.0
003816.SZ,0.0,-5943.0,0.0,4,169961243.0
300001.SZ,0.0,-5943.0,0.0,4,130645951.0
300002.SZ,0.0,-5943.0,0.0,4,3209532667.0
300003.SZ,0.0,-5943.0,0.0,4,452292318.0
300004.SZ,0.0,-5943.0,0.0,4,21122556.0
300005.SZ,0.0,-5943.0,0.0,4,57847509.0
300006.SZ,0.0,-5943.0,0.0,4,67610419.0
300007.SZ,0.0,-5943.0,0.0,4,203507458.0
300008.SZ,0.0,-515.0,0.0,4,115557823.0
300009.SZ,0.0,-1198.0,0.0,4,412987496.0
300010.SZ,0.0,-5943.0,0.0,4,166108118.0
300011.SZ,0.0,-5943.0,0.0,4,30466459.0
300012.SZ,0.0,-5943.0,0.0,4,133552626.0
300013.SZ,0.0,-5943.0,0.0,4,37651719.0
300014.SZ,0.0,-5943.0,0.0,4,1088959654.0
300015.SZ,0.0,-5943.0,0.0,4,1113609086.0
300016.SZ,0.0,-5943.0,0.0,4,26983596.0
300017.SZ,0.0,-5943.0,0.0,4,1266479608.0
300018.SZ,0.0,-5943.0,0.0,4,50296529.0
300019.SZ,0.0,-5943.0,0.0,4,63755578.0
300020.SZ,0.0,-5943.0,0.0,4,271125576.0
300021.SZ,0.0,-5943.0,0.0,4,33286798.0
300022.SZ,0.0,-5943.0,0.0,4,27276034.0
300024.SZ,0.0,-5943.0,0.0,4,519235757.0
300025.SZ,0.0,-5943.0,0.0,4,218615293.0
300026.SZ,0.0,-5943.0,0.0,4,394765320.0
300027.SZ,0.0,-5943.0,0.0,4,507575718.0
300029.SZ,0.0,-5943.0,0.0,4,13568014.0
300030.SZ,0.0,-5943.0,0.0,4,30549703.0
300031.SZ,0.0,-5943.0,0.0,4,590333133.0
300032.SZ,0.0,-1198.0,0.0,4,58852728.0
300033.SZ,0.0,-5943.0,0.0,4,2891644118.0
300034.SZ,0.0,-5943.0,0.0,4,122273841.0
300035.SZ,0.0,-515.0,0.0,4,166313641.0
300036.SZ,0.0,-5943.0,0.0,4,355772752.0
300037.SZ,0.0,-5943.0,0.0,4,693092287.0
300039.SZ,0.0,-5943.0,0.0,4,302225882.0
300040.SZ,0.0,-5943.0,0.0,4,44896496.0
300041.SZ,0.0,-5943.0,0.0,4,75990048.0
300042.SZ,0.0,-5943.0,0.0,4,439939212.0
300043.SZ,0.0,-5943.0,0.0,4,261772564.0
300044.SZ,0.0,-5943.0,0.0,4,206967547.0
300045.SZ,0.0,-5943.0,0.0,4,248716465.0
300046.SZ,0.0,-5943.0,0.0,4,259349989.0
300047.SZ,0.0,-5943.0,0.0,4,607123695.0
300048.SZ,0.0,-5943.0,0.0,4,29916452.0
300049.SZ,0.0,-5943.0,0.0,4,415783837.0
300050.SZ,0.0,-5943.0,0.0,4,60147137.0
300051.SZ,0.0,-5943.0,0.0,4,61195363.0
300052.SZ,0.0,-5943.0,0.0,4,1118842836.0
300053.SZ,0.0,-5943.0,0.0,4,649903589.0
300054.SZ,0.0,-92.0,0.0,4,434076214.0
300055.SZ,0.0,-5943.0,0.0,4,29552603.0
300056.SZ,0.0,-5943.0,0.0,4,40919940.0
300057.SZ,0.0,-92.0,0.0,4,53645045.0
300058.SZ,0.0,-5943.0,0.0,4,2063984871.0
300059.SZ,0.0,-5943.0,0.0,4,7476572235.0
300061.SZ,0.0,-515.0,0.0,4,342385931.0
300062.SZ,0.0,-1198.0,0.0,4,53881588.0
300063.SZ,0.0,-5943.0,0.0,4,151242925.0
300065.SZ,0.0,-5943.0,0.0,4,527397071.0
300066.SZ,0.0,-5943.0,0.0,4,60218413.0
300067.SZ,0.0,-5943.0,0.0,4,14630945.0
300068.SZ,0.0,-515.0,0.0,4,470170883.0
300069.SZ,0.0,-5943.0,0.0,4,6432614.0
300070.SZ,0.0,-5943.0,0.0,4,217428428.0
300071.SZ,0.0,-5943.0,0.0,4,468387680.0
300072.SZ,0.0,-5943.0,0.0,4,48625222.0
300073.SZ,0.0,-515.0,0.0,4,334859021.0
300074.SZ,0.0,-5943.0,0.0,4,111121680.0
300075.SZ,0.0,-5943.0,0.0,4,1698712320.0
300076.SZ,0.0,-5943.0,0.0,4,58440988.0
300077.SZ,0.0,-5943.0,0.0,4,785461737.0
300078.SZ,0.0,-5943.0,0.0,4,586478430.0
300079.SZ,0.0,-5943.0,0.0,4,460907219.0
300080.SZ,0.0,-1198.0,0.0,4,81983205.0
300081.SZ,0.0,-5943.0,0.0,4,472449794.0
300082.SZ,0.0,-5943.0,0.0,4,141099644.0
300083.SZ,0.0,-5943.0,0.0,4,750703308.0
300084.SZ,0.0,-5943.0,0.0,4,34238784.0
300085.SZ,0.0,-5943.0,0.0,4,247255795.0
300086.SZ,0.0,-5943.0,0.0,4,71798993.0
300087.SZ,0.0,-5943.0,0.0,4,131605714.0
300088.SZ,0.0,-5943.0,0.0,4,361530103.0
300089.SZ,0.0,-5943.0,0.0,4,49794278.0
300091.SZ,0.0,-5943.0,0.0,4,113216142.0
300092.SZ,0.0,-5943.0,0.0,4,128546561.0
300093.SZ,0.0,-5943.0,0.0,4,67717277.0
300094.SZ,0.0,-5943.0,0.0,4,83530275.0
300095.SZ,0.0,-5943.0,0.0,4,25534607.0
300096.SZ,0.0,-5943.0,0.0,4,647584477.0
300097.SZ,0.0,-5943.0,0.0,4,22084969.0
300098.SZ,0.0,-5943.0,0.0,4,173195017.0
300099.SZ,0.0,-5943.0,0.0,4,70069055.0
300100.SZ,0.0,-5943.0,0.0,4,32418359.0
300101.SZ,0.0,-515.0,0.0,4,230019652.0
300102.SZ,0.0,-5943.0,0.0,4,147269710.0
300103.SZ,0.0,-5943.0,0.0,4,13322133.0
300105.SZ,0.0,-92.0,0.0,4,93296169.0
300106.SZ,0.0,-5943.0,0.0,4,19801423.0
300107.SZ,0.0,-92.0,0.0,4,48623682.0
300108.SZ,0.0,-5943.0,0.0,4,14471502.0
300109.SZ,0.0,-515.0,0.0,4,218289363.0
300110.SZ,0.0,-5943.0,0.0,4,64599800.0
300111.SZ,0.0,-5943.0,0.0,4,52798963.0
300112.SZ,0.0,-5943.0,0.0,4,337922303.0
300113.SZ,0.0,-5943.0,0.0,4,978200122.0
300114.SZ,0.0,-5943.0,0.0,4,1529131733.0
300115.SZ,0.0,-1198.0,0.0,4,475440534.0
300116.SZ,0.0,-5943.0,0.0,4,153102121.0
300117.SZ,0.0,-5943.0,0.0,4,30719317.0
300118.SZ,0.0,-515.0,0.0,4,488523926.0
300119.SZ,0.0,-5943.0,0.0,4,65246140.0
300120.SZ,0.0,-5943.0,0.0,4,76668880.0
300121.SZ,0.0,-515.0,0.0,4,40267148.0
300122.SZ,0.0,-5943.0,0.0,4,1033356973.0
300123.SZ,0.0,-5943.0,0.0,4,303882869.0
300124.SZ,0.0,-5943.0,0.0,4,649720357.0
300125.SZ,0.0,-5943.0,0.0,4,143713970.0
300126.SZ,0.0,-5943.0,0.0,4,12622148.0
300127.SZ,0.0,-5943.0,0.0,4,41637023.0
300128.SZ,0.0,-5943.0,0.0,4,64583319.0
300129.SZ,0.0,-5943.0,0.0,4,128515014.0
300130.SZ,0.0,-1198.0,0.0,4,735134610.0
300131.SZ,0.0,-5943.0,0.0,4,244324476.0
300132.SZ,0.0,-5943.0,0.0,4,30831443.0
300133.SZ,0.0,-5943.0,0.0,4,783331185.0
300134.SZ,0.0,-515.0,0.0,4,310654856.0
300135.SZ,0.0,-5943.0,0.0,4,27271230.0
300136.SZ,0.0,-5943.0,0.0,4,519408886.0
300137.SZ,0.0,-5943.0,0.0,4,24200043.0
300138.SZ,0.0,-5943.0,0.0,4,78363997.0
300139.SZ,0.0,-5943.0,0.0,4,366980992.0
300140.SZ,0.0,-5943.0,0.0,4,24697398.0
300141.SZ,0.0,-5943.0,0.0,4,14245145.0
300142.SZ,0.0,-5943.0,0.0,4,884912272.0
300143.SZ,0.0,-5943.0,0.0,4,65915170.0
300144.SZ,0.0,-5943.0,0.0,4,431875882.0
300145.SZ,0.0,-515.0,0.0,4,36827864.0
300146.SZ,0.0,-5943.0,0.0,4,356902760.0
300147.SZ,0.0,-5943.0,0.0,4,47381339.0
300148.SZ,0.0,-5943.0,0.0,4,191389334.0
300149.SZ,0.0,-5943.0,0.0,4,127414003.0
300150.SZ,0.0,-5943.0,0.0,4,34619346.0
300151.SZ,0.0,-515.0,0.0,4,177035347.0
300152.SZ,0.0,-5943.0,0.0,4,22444182.0
300153.SZ,0.0,-5943.0,0.0,4,48794985.0
300154.SZ,0.0,-5943.0,0.0,4,103549011.0
300155.SZ,0.0,-5943.0,0.0,4,39122167.0
300157.SZ,0.0,-5943.0,0.0,4,100730610.0
300158.SZ,0.0,-5943.0,0.0,4,130303602.0
300159.SZ,0.0,-515.0,0.0,4,49447385.0
300160.SZ,0.0,-1198.0,0.0,4,43179750.0
300161.SZ,0.0,-5943.0,0.0,4,804611081.0
300162.SZ,0.0,-5943.0,0.0,4,143444873.0
300163.SZ,0.0,-5943.0,0.0,4,27080270.0
300164.SZ,0.0,-5943.0,0.0,4,88083624.0
300165.SZ,0.0,-5943.0,0.0,4,162133025.0
300166.SZ,0.0,-5943.0,0.0,4,2357242436.0
300167.SZ,0.0,-5943.0,0.0,4,54482105.0
300168.SZ,0.0,-5943.0,0.0,4,1935428904.0
300169.SZ,0.0,-5943.0,0.0,4,12693396.0
300170.SZ,0.0,-515.0,0.0,4,918152212.0
300171.SZ,0.0,-5943.0,0.0,4,161359480.0
300172.SZ,0.0,-5943.0,0.0,4,19860361.0
300173.SZ,0.0,-5943.0,0.0,4,18951418.0
300174.SZ,0.0,-5943.0,0.0,4,85169099.0
300175.SZ,0.0,-5943.0,0.0,4,30801561.0
300176.SZ,0.0,-5943.0,0.0,4,33576836.0
300177.SZ,0.0,-5943.0,0.0,4,104737854.0
300179.SZ,0.0,-515.0,0.0,4,63798896.0
300180.SZ,0.0,-5943.0,0.0,4,78401119.0
300181.SZ,0.0,-515.0,0.0,4,290431513.0
300182.SZ,0.0,-5943.0,0.0,4,2281282526.0
300183.SZ,0.0,-5943.0,0.0,4,102252232.0
300184.SZ,0.0,-5943.0,0.0,4,377264782.0
300185.SZ,0.0,-5943.0,0.0,4,42077929.0
300187.SZ,0.0,-5943.0,0.0,4,17805818.0
300188.SZ,0.0,-5943.0,0.0,4,2602222533.0
300189.SZ,0.0,-5943.0,0.0,4,39642432.0
300190.SZ,0.0,-5943.0,0.0,4,11594143.0
300191.SZ,0.0,-5943.0,0.0,4,52158996.0
300192.SZ,0.0,-515.0,0.0,4,533624667.0
300193.SZ,0.0,-5943.0,0.0,4,34041998.0
300194.SZ,0.0,-1198.0,0.0,4,75449939.0
300195.SZ,0.0,-5943.0,0.0,4,27330665.0
300196.SZ,0.0,-5943.0,0.0,4,31838965.0
300197.SZ,0.0,-5943.0,0.0,3,427418815.0
300198.SZ,0.0,-5943.0,0.0,4,23549165.0
300199.SZ,0.0,-5943.0,0.0,4,293018490.0
300200.SZ,0.0,-5943.0,0.0,4,119656315.0
300201.SZ,0.0,-5943.0,0.0,4,60046520.0
300203.SZ,0.0,-5943.0,0.0,4,200679950.0
300204.SZ,0.0,-5943.0,0.0,4,553697710.0
300205.SZ,0.0,-515.0,0.0,4,381768149.0
300206.SZ,0.0,-5943.0,0.0,4,63200425.0
300207.SZ,0.0,-5943.0,0.0,4,288794296.0
300208.SZ,0.0,-5943.0,0.0,4,90759011.0
300209.SZ,0.0,-5943.0,0.0,4,52330998.0
300210.SZ,0.0,-5943.0,0.0,4,10296675.0
300211.SZ,0.0,-5943.0,0.0,4,169397232.0
300212.SZ,0.0,-5943.0,0.0,4,2817533091.0
300213.SZ,0.0,-5943.0,0.0,4,124396931.0
300214.SZ,0.0,-5943.0,0.0,4,8298719.0
300215.SZ,0.0,-5943.0,0.0,4,41574517.0
300217.SZ,0.0,-515.0,0.0,4,378596237.0
300218.SZ,0.0,-5943.0,0.0,4,18014567.0
300219.SZ,0.0,-5943.0,0.0,4,193517821.0
300220.SZ,0.0,-5943.0,0.0,4,62200843.0
300221.SZ,0.0,-5943.0,0.0,4,35101518.0
300222.SZ,0.0,-5943.0,0.0,4,75332530.0
300223.SZ,0.0,-5943.0,0.0,4,3876455203.0
300224.SZ,0.0,-1198.0,0.0,4,93161944.0
300225.SZ,0.0,-5943.0,0.0,4,224963351.0
300226.SZ,0.0,-5943.0,0.0,4,529775155.0
300227.SZ,0.0,-5943.0,0.0,4,77667380.0
300228.SZ,0.0,-5943.0,0.0,4,116203671.0
300229.SZ,0.0,-5943.0,0.0,4,3469888563.0
300230.SZ,0.0,-5943.0,0.0,4,46610183.0
300231.SZ,0.0,-5943.0,0.0,4,184094299.0
300232.SZ,0.0,-5943.0,0.0,4,261340009.0
300233.SZ,0.0,-1198.0,0.0,4,101904605.0
300234.SZ,0.0,-5943.0,0.0,4,112955495.0
300235.SZ,0.0,-5943.0,0.0,4,662240102.0
300236.SZ,0.0,-5943.0,0.0,4,526669740.0
300237.SZ,0.0,-5943.0,0.0,4,43093092.0
