,weight,score,udstatus,tradestatus,amt,no_sell,no_buy,rank,w_lim,tgt_pos,tgt_trade,w_buy,w_sell
001368.SZ,-0.0,-2438.0,0.0,4,273695757.0,False,False,1204,0.02193092223884232,0.0,0.0,0.0,0.0
001696.SZ,0.0,-2440.0,0.0,4,143153199.0,False,False,1205,0.01147069910736877,0.0,0.0,0.0,0.0
001872.SZ,0.0,-2442.0,0.0,4,165988133.0,False,False,1206,0.013300435773264896,0.0,0.0,0.0,0.0
001896.SZ,0.0,-2444.0,0.0,4,38182303.0,False,False,1207,0.00305950346900305,0.0,0.0,0.0,0.0
001914.SZ,-0.0,-2446.0,0.0,4,56008247.0,False,False,1208,0.0044878756000988115,0.0,0.0,0.0,0.0
001965.SZ,0.0,-2448.0,0.0,4,64398392.0,False,False,1209,0.005160168147065886,0.0,0.0,0.0,0.0
001979.SZ,0.0,-2450.0,0.0,4,431173582.0,False,False,1210,0.03454943694390228,0.0,0.0,0.0,0.0
002001.SZ,0.0,-2452.0,0.0,4,343852308.0,False,False,1211,0.02755248496013206,0.0,0.0,0.0,0.0
002002.SZ,0.0,-2454.0,0.0,4,141328403.0,False,False,1212,0.011324480329202798,0.0,0.0,0.0,0.0
002003.SZ,0.0,-2456.0,0.0,4,96278441.0,False,False,1213,0.007714679343194815,0.0,0.0,0.0,0.0
002004.SZ,0.0,-2458.0,0.0,4,80622358.0,False,False,1214,0.006460175646822712,0.0,0.0,0.0,0.0
002005.SZ,-0.0,-2460.0,0.0,4,34703941.0,False,False,1215,0.0027807863731419543,0.0,0.0,0.0,0.0
002007.SZ,0.0,-2462.0,0.0,4,1013171256.0,False,False,1216,0.08118423271708301,0.0,0.0,0.0,0.0
002008.SZ,0.0,-2464.0,0.0,4,666913369.0,False,False,1217,0.05343899151342471,0.0,0.0,0.0,0.0
002009.SZ,0.0,-2466.0,0.0,4,88023606.0,False,False,1218,0.007053229028934101,0.0,0.0,0.0,0.0
002010.SZ,-0.0,-2468.0,0.0,4,121017964.0,False,False,1219,0.009697028507413137,0.0,0.0,0.0,0.0
002011.SZ,0.0,-2470.0,0.0,4,321084258.0,False,False,1220,0.02572810763125708,0.0,0.0,0.0,0.0
002012.SZ,0.0,-2472.0,0.0,4,51879137.0,False,False,1221,0.004157014824914686,0.0,0.0,0.0,0.0
002014.SZ,0.0,-2474.0,0.0,4,34885527.0,False,False,1222,0.002795336647831315,0.0,0.0,0.0,0.0
002015.SZ,0.0,-2476.0,0.0,4,358791946.0,False,False,1223,0.028749580753087492,0.0,0.0,0.0,0.0
002016.SZ,0.0,-2478.0,0.0,4,23125611.0,False,False,1224,0.0018530282753587463,0.0,0.0,0.0,0.0
002019.SZ,0.0,-2480.0,0.0,4,140918892.0,False,False,1225,0.011291666689724455,0.0,0.0,0.0,0.0
002020.SZ,0.0,-2482.0,0.0,4,176531331.0,False,False,1226,0.01414524994949167,0.0,0.0,0.0,0.0
002021.SZ,-0.0,-2484.0,0.0,4,19306521.0,False,False,1227,0.0015470090416987217,0.0,0.0,0.0,0.0
002022.SZ,-0.0,-2486.0,0.0,4,433881881.0,False,False,1228,0.034766449788454834,0.0,0.0,0.0,0.0
002024.SZ,0.0,-2488.0,0.0,4,26662560.0,False,False,1229,0.0021364398792943933,0.0,0.0,0.0,0.0
002025.SZ,0.0,-2490.0,0.0,4,180498406.0,False,False,1230,0.014463127048845663,0.0,0.0,0.0,0.0
002026.SZ,0.0,-2492.0,0.0,4,84080833.0,False,False,1231,0.006737299220535915,0.0,0.0,0.0,0.0
002027.SZ,-0.0,-2494.0,0.0,4,910659091.0,False,False,1232,0.07297005233009816,0.0,0.0,0.0,0.0
002028.SZ,-0.0,-2496.0,0.0,4,216483445.0,False,False,1233,0.017346566312650937,0.0,0.0,0.0,0.0
002029.SZ,0.0,-2498.0,0.0,4,37984266.0,False,False,1234,0.0030436349948439355,0.0,0.0,0.0,0.0
002030.SZ,0.0,-2500.0,0.0,4,161482671.0,False,False,1235,0.012939418350652609,0.0,0.0,0.0,0.0
002031.SZ,0.0,-2502.0,0.0,4,280936589.0,False,False,1236,0.02251112167370795,0.0,0.0,0.0,0.0
002032.SZ,0.0,-2504.0,0.0,4,171716155.0,False,False,1237,0.013759415504778886,0.0,0.0,0.0,0.0
002033.SZ,-0.0,-2506.0,0.0,4,350869045.0,False,False,1238,0.028114727923647956,0.0,0.0,0.0,0.0
002034.SZ,0.0,-2508.0,0.0,4,33047939.0,False,False,1239,0.002648092861604005,0.0,0.0,0.0,0.0
002035.SZ,0.0,-2510.0,0.0,4,192700370.0,False,False,1240,0.015440856212711192,0.0,0.0,0.0,0.0
002036.SZ,0.0,-2512.0,0.0,4,288926107.0,False,False,1241,0.023151312445769612,0.0,0.0,0.0,0.0
002037.SZ,0.0,-2514.0,0.0,4,63001404.0,False,False,1242,0.005048229125678003,0.0,0.0,0.0,0.0
002038.SZ,0.0,-2516.0,0.0,4,124769495.0,False,False,1243,0.009997634317088172,0.0,0.0,0.0,0.0
002040.SZ,-0.0,-2518.0,0.0,4,52769585.0,False,False,1244,0.004228365386062524,0.0,0.0,0.0,0.0
002041.SZ,-0.0,-2520.0,0.0,4,81304312.0,False,False,1245,0.006514819826580556,0.0,0.0,0.0,0.0
002042.SZ,0.0,-2522.0,0.0,4,40776730.0,False,False,1246,0.003267391882820707,0.0,0.0,0.0,0.0
002043.SZ,0.0,-2524.0,0.0,4,302971280.0,False,False,1247,0.02427673580004575,0.0,0.0,0.0,0.0
002044.SZ,-0.0,-2526.0,0.0,4,568871523.0,False,False,1248,0.0455830125813927,0.0,0.0,0.0,0.0
002047.SZ,-0.0,-2528.0,0.0,4,63787144.0,False,False,1249,0.005111189556737766,0.0,0.0,0.0,0.0
002048.SZ,-0.0,-2530.0,0.0,4,69308057.0,False,False,1250,0.005553573885298671,0.0,0.0,0.0,0.0
002049.SZ,0.0,-2532.0,0.0,4,7263224371.0,False,False,1251,0.581993709473784,0.0,0.0,0.0,0.0
002052.SZ,-0.0,-2534.0,0.0,4,26908516.0,False,False,1252,0.0021561480471129274,0.0,0.0,0.0,0.0
002053.SZ,0.0,-2536.0,0.0,4,89175274.0,False,False,1253,0.007145510844442711,0.0,0.0,0.0,0.0
002054.SZ,0.0,-2538.0,0.0,4,23783831.0,False,False,1254,0.0019057706773392446,0.0,0.0,0.0,0.0
002055.SZ,0.0,-2540.0,0.0,4,66033388.0,False,False,1255,0.0052911784722892265,0.0,0.0,0.0,0.0
002058.SZ,-0.0,-2542.0,0.0,4,20034459.0,False,False,1256,0.001605337865819654,0.0,0.0,0.0,0.0
002059.SZ,0.0,-2544.0,0.0,4,124745923.0,False,False,1257,0.009995745520182146,0.0,0.0,0.0,0.0
002060.SZ,-0.0,-2546.0,0.0,4,83373719.0,False,False,1258,0.006680638999281565,0.0,0.0,0.0,0.0
002061.SZ,0.0,-2548.0,0.0,4,229376996.0,False,False,1259,0.018379711537344898,0.0,0.0,0.0,0.0
002062.SZ,-0.0,-2550.0,0.0,4,70578064.0,False,False,1260,0.005655338067049524,0.0,0.0,0.0,0.0
002063.SZ,-0.0,-2552.0,0.0,4,359651512.0,False,False,1261,0.02881845677554316,0.0,0.0,0.0,0.0
002064.SZ,0.0,-2554.0,0.0,4,65430157.0,False,False,1262,0.005242842274833819,0.0,0.0,0.0,0.0
002065.SZ,-0.0,-2556.0,0.0,4,1605005123.0,False,False,1263,0.1286071911792792,0.0,0.0,0.0,0.0
002066.SZ,-0.0,-2558.0,0.0,4,35327707.0,False,False,1264,0.002830768016230538,0.0,0.0,0.0,0.0
002067.SZ,-0.0,-2560.0,0.0,4,35410725.0,False,False,1265,0.00283742015188065,0.0,0.0,0.0,0.0
002068.SZ,-0.0,-2562.0,0.0,4,158939098.0,False,False,1266,0.01273560480862602,0.0,0.0,0.0,0.0
002069.SZ,0.0,-2564.0,0.0,4,13982789.0,False,False,1267,0.0011204245970139015,0.0,0.0,0.0,0.0
002072.SZ,0.0,-2566.0,0.0,4,52341387.0,False,False,1268,0.004194054379038664,0.0,0.0,0.0,0.0
002074.SZ,-0.0,-2568.0,0.0,4,654672849.0,False,False,1269,0.05245817290218481,0.0,0.0,0.0,0.0
002075.SZ,0.0,-2570.0,0.0,4,64161345.0,False,False,1270,0.005141173847041166,0.0,0.0,0.0,0.0
002076.SZ,0.0,-2572.0,0.0,4,49507326.0,False,False,1271,0.00396696437189933,0.0,0.0,0.0,0.0
002077.SZ,0.0,-2574.0,0.0,4,747988132.0,False,False,1272,0.059935417845987736,0.0,0.0,0.0,0.0
002078.SZ,0.0,-2576.0,0.0,4,152057134.0,False,False,1273,0.012184161048631917,0.0,0.0,0.0,0.0
002080.SZ,0.0,-2578.0,0.0,4,325968684.0,False,False,1274,0.026119490997815374,0.0,0.0,0.0,0.0
002082.SZ,-0.0,-2580.0,0.0,4,32736217.0,False,False,1275,0.0026231149408021985,0.0,0.0,0.0,0.0
002083.SZ,-0.0,-2582.0,0.0,4,42048368.0,False,False,1276,0.0033692867547019576,0.0,0.0,0.0,0.0
002084.SZ,0.0,-2584.0,0.0,4,41685384.0,False,False,1277,0.0033402012695442763,0.0,0.0,0.0,0.0
002086.SZ,-0.0,-2586.0,0.0,4,49441054.0,False,False,1278,0.003961654073725388,0.0,0.0,0.0,0.0
002087.SZ,-0.0,-2588.0,0.0,4,27968464.0,False,False,1279,0.0022410804458465198,0.0,0.0,0.0,0.0
002088.SZ,-0.0,-2590.0,0.0,4,64691007.0,False,False,1280,0.005183615046211345,0.0,0.0,0.0,0.0
002089.SZ,0.0,-2592.0,0.0,4,55428382.0,False,False,1281,0.004441411693009356,0.0,0.0,0.0,0.0
002091.SZ,0.0,-2594.0,0.0,4,91967365.0,False,False,1282,0.007369237844363909,0.0,0.0,0.0,0.0
002092.SZ,-0.0,-2596.0,0.0,4,219562694.0,False,False,1283,0.01759330294866329,0.0,0.0,0.0,0.0
002093.SZ,-0.0,-2598.0,0.0,4,800837607.0,False,False,1284,0.06417018472470351,0.0,0.0,0.0,0.0
002094.SZ,0.0,-2600.0,0.0,4,42964665.0,False,False,1285,0.003442708566113833,0.0,0.0,0.0,0.0
002095.SZ,-0.0,-2602.0,0.0,4,845684239.0,False,False,1286,0.06776369311462706,0.0,0.0,0.0,0.0
002096.SZ,0.0,-2604.0,0.0,4,35558313.0,False,False,1287,0.0028492462064269993,0.0,0.0,0.0,0.0
002097.SZ,-0.0,-2606.0,0.0,4,43875213.0,False,False,1288,0.003515669716851487,0.0,0.0,0.0,0.0
002098.SZ,-0.0,-2608.0,0.0,4,22806638.0,False,False,1289,0.001827469340372077,0.0,0.0,0.0,0.0
002099.SZ,0.0,-2610.0,0.0,4,38157211.0,False,False,1290,0.003057492876267346,0.0,0.0,0.0,0.0
002103.SZ,-0.0,-2614.0,0.0,4,100623486.0,False,False,1291,0.008062842738432508,0.0,0.0,0.0,0.0
002105.SZ,-0.0,-2616.0,0.0,4,26966756.0,False,False,1292,0.002160814750481625,0.0,0.0,0.0,0.0
002106.SZ,0.0,-2618.0,0.0,4,105805304.0,False,False,1293,0.008478055779582553,0.0,0.0,0.0,0.0
002107.SZ,0.0,-2620.0,0.0,4,50625829.0,False,False,1294,0.004056588714584744,0.0,0.0,0.0,0.0
002108.SZ,-0.0,-2622.0,0.0,4,79493473.0,False,False,1295,0.006369719406569066,0.0,0.0,0.0,0.0
002109.SZ,0.0,-2624.0,0.0,4,18698482.0,False,False,1296,0.0014982875848031242,0.0,0.0,0.0,0.0
002110.SZ,0.0,-2626.0,0.0,4,29984454.0,False,False,1297,0.00240261937655155,0.0,0.0,0.0,0.0
002113.SZ,-0.0,-2628.0,0.0,4,34161078.0,False,False,1298,0.002737287393216794,0.0,0.0,0.0,0.0
002114.SZ,0.0,-2630.0,0.0,4,32180449.0,False,False,1299,0.0025785818982573087,0.0,0.0,0.0,0.0
002116.SZ,-0.0,-2632.0,0.0,4,143331550.0,False,False,1300,0.011484990165275889,0.0,0.0,0.0,0.0
002117.SZ,-0.0,-2634.0,0.0,4,276362097.0,False,False,1301,0.022144572957593922,0.0,0.0,0.0,0.0
002118.SZ,-0.0,-2636.0,0.0,4,34623157.0,False,False,1302,0.002774313245309934,0.0,0.0,0.0,0.0
002119.SZ,0.0,-2638.0,0.0,4,525582584.0,False,False,1303,0.042114320317336196,0.0,0.0,0.0,0.0
002120.SZ,-0.0,-2640.0,0.0,4,362503004.0,False,False,1304,0.029046943508410854,0.0,0.0,0.0,0.0
002121.SZ,0.0,-2642.0,0.0,4,827242597.0,False,False,1305,0.06628598581988603,0.0,0.0,0.0,0.0
002122.SZ,0.0,-2644.0,0.0,4,544131818.0,False,False,1306,0.04360064883372635,0.0,0.0,0.0,0.0
002123.SZ,0.0,-2646.0,0.0,4,519093946.0,False,False,1307,0.041594393311620875,0.0,0.0,0.0,0.0
002124.SZ,-0.0,-2648.0,0.0,4,408703027.0,False,False,1308,0.0327488975428891,0.0,0.0,0.0,0.0
002127.SZ,-0.0,-2650.0,0.0,4,142993313.0,False,False,1309,0.011457887628405727,0.0,0.0,0.0,0.0
002128.SZ,0.0,-2652.0,0.0,4,175395164.0,False,False,1310,0.014054210211059267,0.0,0.0,0.0,0.0
002130.SZ,0.0,-2654.0,0.0,4,129935315.0,False,False,1311,0.010411565457130859,0.0,0.0,0.0,0.0
002132.SZ,0.0,-2656.0,0.0,4,77027217.0,False,False,1312,0.006172101185702462,0.0,0.0,0.0,0.0
002133.SZ,-0.0,-2658.0,0.0,4,24763165.0,False,False,1313,0.00198424357014282,0.0,0.0,0.0,0.0
002134.SZ,0.0,-2660.0,0.0,4,85928925.0,False,False,1314,0.006885384680049364,0.0,0.0,0.0,0.0
002135.SZ,0.0,-2662.0,0.0,4,58685559.0,False,False,1315,0.004702405492431484,0.0,0.0,0.0,0.0
002138.SZ,0.0,-2664.0,0.0,4,459179718.0,False,False,1316,0.036793536003232756,0.0,0.0,0.0,0.0
002139.SZ,-0.0,-2666.0,0.0,4,229235886.0,False,False,1317,0.018368404557393712,0.0,0.0,0.0,0.0
002140.SZ,0.0,-2668.0,0.0,4,42234413.0,False,False,1318,0.0033841943238679837,0.0,0.0,0.0,0.0
002141.SZ,-0.0,-2670.0,0.0,4,37493246.0,False,False,1319,0.003004290134127968,0.0,0.0,0.0,0.0
002142.SZ,0.0,-2672.0,0.0,4,875034926.0,False,False,1320,0.07011552947960806,0.0,0.0,0.0,0.0
002144.SZ,0.0,-2674.0,0.0,4,39975549.0,False,False,1321,0.0032031941824148583,0.0,0.0,0.0,0.0
002145.SZ,0.0,-2676.0,0.0,4,192182136.0,False,False,1322,0.015399330725870984,0.0,0.0,0.0,0.0
002146.SZ,-0.0,-2678.0,0.0,4,69517683.0,False,False,1323,0.005570370972530241,0.0,0.0,0.0,0.0
002148.SZ,-0.0,-2680.0,0.0,4,151583061.0,False,False,1324,0.012146174131288018,0.0,0.0,0.0,0.0
002149.SZ,0.0,-2682.0,0.0,4,161616588.0,False,False,1325,0.012950148963891378,0.0,0.0,0.0,0.0
002150.SZ,-0.0,-2684.0,0.0,4,199677840.0,False,False,1326,0.01599995275725081,0.0,0.0,0.0,0.0
002151.SZ,0.0,-2686.0,0.0,4,1428066314.0,False,False,1327,0.1144292904922314,0.0,0.0,0.0,0.0
002152.SZ,0.0,-2688.0,0.0,4,646716831.0,False,False,1328,0.05182066644610617,0.0,0.0,0.0,0.0
002154.SZ,0.0,-2692.0,0.0,4,75367292.0,False,False,1329,0.006039093328743575,0.0,0.0,0.0,0.0
002155.SZ,0.0,-2694.0,0.0,4,677919682.0,False,False,1330,0.05432091455521801,0.0,0.0,0.0,0.0
002156.SZ,0.0,-2696.0,0.0,4,2224366233.0,False,False,1331,0.17823587556247578,0.0,0.0,0.0,0.0
002157.SZ,-0.0,-2698.0,0.0,4,468212248.0,False,False,1332,0.03751730211207313,0.0,0.0,0.0,0.0
002158.SZ,0.0,-2700.0,0.0,4,155019583.0,False,False,1333,0.012421538636679568,0.0,0.0,0.0,0.0
002159.SZ,0.0,-2702.0,0.0,4,120445486.0,False,False,1334,0.009651156512030148,0.0,0.0,0.0,0.0
002160.SZ,0.0,-2704.0,0.0,4,43787411.0,False,False,1335,0.0035086342448532324,0.0,0.0,0.0,0.0
002161.SZ,-0.0,-2706.0,0.0,4,66317318.0,False,False,1336,0.005313929452499981,0.0,0.0,0.0,0.0
002162.SZ,0.0,-2708.0,0.0,4,60884101.0,False,False,1337,0.004878572102280788,0.0,0.0,0.0,0.0
002163.SZ,0.0,-2710.0,0.0,4,197786573.0,False,False,1338,0.01584840773527267,0.0,0.0,0.0,0.0
002164.SZ,0.0,-2712.0,0.0,4,47147691.0,False,False,1339,0.0037778895675827586,0.0,0.0,0.0,0.0
002165.SZ,-0.0,-2714.0,0.0,4,44491157.0,False,False,1340,0.0035650245921902434,0.0,0.0,0.0,0.0
002167.SZ,0.0,-2716.0,0.0,4,164276265.0,False,False,1341,0.013163265784213285,0.0,0.0,0.0,0.0
002168.SZ,-0.0,-2718.0,0.0,4,142928714.0,False,False,1342,0.011452711385773267,0.0,0.0,0.0,0.0
002169.SZ,0.0,-2720.0,0.0,4,205182092.0,False,False,1343,0.016441002059286548,0.0,0.0,0.0,0.0
002170.SZ,0.0,-2722.0,0.0,4,59706053.0,False,False,1344,0.004784176488096591,0.0,0.0,0.0,0.0
002171.SZ,0.0,-2724.0,0.0,4,98015687.0,False,False,1345,0.007853882841829031,0.0,0.0,0.0,0.0
002172.SZ,0.0,-2726.0,0.0,4,32716529.0,False,False,1346,0.002621537364292533,0.0,0.0,0.0,0.0
002173.SZ,-0.0,-2728.0,0.0,4,51699418.0,False,False,1347,0.004142614150760857,0.0,0.0,0.0,0.0
002174.SZ,-0.0,-2730.0,0.0,4,708456249.0,False,False,1348,0.056767774103421376,0.0,0.0,0.0,0.0
002177.SZ,0.0,-2732.0,0.0,4,66615188.0,False,False,1349,0.005337797428675016,0.0,0.0,0.0,0.0
002178.SZ,-0.0,-2734.0,0.0,4,77486134.0,False,False,1350,0.006208873670418339,0.0,0.0,0.0,0.0
002179.SZ,0.0,-2736.0,0.0,4,325742605.0,False,False,1351,0.026101375550856377,0.0,0.0,0.0,0.0
002181.SZ,-0.0,-2738.0,0.0,4,146722266.0,False,False,1352,0.011756684289237039,0.0,0.0,0.0,0.0
002182.SZ,-0.0,-2740.0,0.0,4,256664448.0,False,False,1353,0.020566223284796438,0.0,0.0,0.0,0.0
002183.SZ,-0.0,-2742.0,0.0,4,112074663.0,False,False,1354,0.008980412214419014,0.0,0.0,0.0,0.0
002184.SZ,0.0,-2744.0,0.0,4,234677582.0,False,False,1355,0.018804441320007536,0.0,0.0,0.0,0.0
002185.SZ,0.0,-2746.0,0.0,4,985900681.0,False,False,1356,0.07899907330398508,0.0,0.0,0.0,0.0
002186.SZ,-0.0,-2748.0,0.0,4,377179890.0,False,False,1357,0.03022298528962982,0.0,0.0,0.0,0.0
002187.SZ,-0.0,-2750.0,0.0,4,39617713.0,False,False,1358,0.003174521200501374,0.0,0.0,0.0,0.0
002189.SZ,0.0,-2752.0,0.0,4,81565914.0,False,False,1359,0.0065357816901564164,0.0,0.0,0.0,0.0
002190.SZ,0.0,-2754.0,0.0,4,119630382.0,False,False,1360,0.00958584317785022,0.0,0.0,0.0,0.0
002191.SZ,0.0,-2756.0,0.0,4,148015537.0,False,False,1361,0.01186031258821264,0.0,0.0,0.0,0.0
002193.SZ,-0.0,-2758.0,0.0,4,67873467.0,False,False,1362,0.005438621859445304,0.0,0.0,0.0,0.0
002194.SZ,0.0,-2760.0,0.0,4,337135626.0,False,False,1363,0.02701428505429635,0.0,0.0,0.0,0.0
002195.SZ,-0.0,-2762.0,0.0,4,1164781710.0,False,False,1364,0.09333260181755679,0.0,0.0,0.0,0.0
002196.SZ,0.0,-2764.0,0.0,4,48680828.0,False,False,1365,0.0039007380497698314,0.0,0.0,0.0,0.0
002197.SZ,0.0,-2766.0,0.0,4,696501263.0,False,False,1366,0.055809834999044065,0.0,0.0,0.0,0.0
002199.SZ,0.0,-2768.0,0.0,4,60940148.0,False,False,1367,0.004883063083113642,0.0,0.0,0.0,0.0
002200.SZ,-0.0,-2770.0,0.0,4,9883531.0,False,False,1368,0.0007919558278215743,0.0,0.0,0.0,0.0
002201.SZ,0.0,-2772.0,0.0,4,62447063.0,False,False,1369,0.005003810426981107,0.0,0.0,0.0,0.0
002202.SZ,0.0,-2774.0,0.0,4,208516410.0,False,False,1370,0.016708177077193645,0.0,0.0,0.0,0.0
002203.SZ,0.0,-2776.0,0.0,4,37575210.0,False,False,1371,0.0030108578139856593,0.0,0.0,0.0,0.0
002205.SZ,0.0,-2778.0,0.0,4,91707059.0,False,False,1372,0.007348379827758617,0.0,0.0,0.0,0.0
002206.SZ,-0.0,-2780.0,0.0,4,90378824.0,False,False,1373,0.00724194990418509,0.0,0.0,0.0,0.0
002207.SZ,-0.0,-2782.0,0.0,4,58597910.0,False,False,1374,0.004695382280145032,0.0,0.0,0.0,0.0
002208.SZ,0.0,-2784.0,0.0,4,33803489.0,False,False,1375,0.0027086342031256323,0.0,0.0,0.0,0.0
002210.SZ,0.0,-2786.0,0.0,4,181014225.0,False,False,1376,0.014504459024548586,0.0,0.0,0.0,0.0
002211.SZ,0.0,-2788.0,0.0,4,10300964.0,False,False,1377,0.0008254042479332776,0.0,0.0,0.0,0.0
002212.SZ,0.0,-2790.0,0.0,4,762622833.0,False,False,1378,0.06110807939228897,0.0,0.0,0.0,0.0
002214.SZ,0.0,-2792.0,0.0,4,81799462.0,False,False,1379,0.006554495619386372,0.0,0.0,0.0,0.0
002215.SZ,-0.0,-2794.0,0.0,4,123537785.0,False,False,1380,0.009898938829343345,0.0,0.0,0.0,0.0
002216.SZ,0.0,-2796.0,0.0,4,87699070.0,False,False,1381,0.007027224337236579,0.0,0.0,0.0,0.0
002217.SZ,0.0,-2798.0,0.0,4,126677679.0,False,False,1382,0.010150534878573321,0.0,0.0,0.0,0.0
002218.SZ,0.0,-2800.0,0.0,4,192448738.0,False,False,1383,0.015420693233623415,0.0,0.0,0.0,0.0
002221.SZ,0.0,-2802.0,0.0,4,90495745.0,False,False,1384,0.007251318647738859,0.0,0.0,0.0,0.0
002223.SZ,-0.0,-2806.0,0.0,4,273400800.0,False,False,1385,0.02190728767796455,0.0,0.0,0.0,0.0
002224.SZ,-0.0,-2808.0,0.0,4,23902221.0,False,False,1386,0.0019152571301520901,0.0,0.0,0.0,0.0
002226.SZ,0.0,-2810.0,0.0,4,62698418.0,False,False,1387,0.005023951210381503,0.0,0.0,0.0,0.0
002227.SZ,-0.0,-2812.0,0.0,4,47852004.0,False,False,1388,0.0038343253479693933,0.0,0.0,0.0,0.0
002228.SZ,-0.0,-2814.0,0.0,4,19848629.0,False,False,1389,0.0015904475243532202,0.0,0.0,0.0,0.0
002230.SZ,-0.0,-2818.0,0.0,4,8110502761.0,False,False,1390,0.649885140051356,0.0,0.0,0.0,0.0
002231.SZ,0.0,-2820.0,0.0,4,111018315.0,False,False,1391,0.00889576827949255,0.0,0.0,0.0,0.0
002233.SZ,0.0,-2822.0,0.0,4,30222383.0,False,False,1392,0.002421684350209017,0.0,0.0,0.0,0.0
002234.SZ,-0.0,-2824.0,0.0,4,211388709.0,False,False,1393,0.016938331050737727,0.0,0.0,0.0,0.0
002235.SZ,-0.0,-2826.0,0.0,4,478684893.0,False,False,1394,0.038356462958581986,0.0,0.0,0.0,0.0
002236.SZ,-0.0,-2828.0,0.0,4,3424142455.0,False,False,1395,0.2743725468689806,0.0,0.0,0.0,0.0
002237.SZ,0.0,-2830.0,0.0,4,441486835.0,False,False,1396,0.035375825895092736,0.0,0.0,0.0,0.0
002238.SZ,-0.0,-2832.0,0.0,4,128984865.0,False,False,1397,0.0103354070056065,0.0,0.0,0.0,0.0
002241.SZ,0.0,-2834.0,0.0,4,4122785669.0,False,False,1398,0.33035401390695474,0.0,0.0,0.0,0.0
002242.SZ,0.0,-2836.0,0.0,4,237221683.0,False,False,1399,0.01900829717005917,0.0,0.0,0.0,0.0
002243.SZ,0.0,-2838.0,0.0,4,120564135.0,False,False,1400,0.00966066371821134,0.0,0.0,0.0,0.0
002244.SZ,0.0,-2840.0,0.0,4,271971340.0,False,False,1401,0.021792746713036347,0.0,0.0,0.0,0.0
002245.SZ,0.0,-2842.0,0.0,4,557743877.0,False,False,1402,0.044691367267624224,0.0,0.0,0.0,0.0
002246.SZ,0.0,-2844.0,0.0,4,113800447.0,False,False,1403,0.009118697276342857,0.0,0.0,0.0,0.0
002247.SZ,-0.0,-2846.0,0.0,4,46148442.0,False,False,1404,0.0036978209090239014,0.0,0.0,0.0,0.0
002248.SZ,0.0,-2848.0,0.0,4,133953802.0,False,False,1405,0.010733562140166025,0.0,0.0,0.0,0.0
002251.SZ,0.0,-2850.0,0.0,4,203210507.0,False,False,1406,0.016283021249513644,0.0,0.0,0.0,0.0
002252.SZ,0.0,-2852.0,0.0,4,322709852.0,False,False,1407,0.0258583645851708,0.0,0.0,0.0,0.0
002253.SZ,-0.0,-2854.0,0.0,4,378629564.0,False,False,1408,0.030339145978835066,0.0,0.0,0.0,0.0
002254.SZ,0.0,-2856.0,0.0,4,204608978.0,False,False,1409,0.016395079101964298,0.0,0.0,0.0,0.0
002255.SZ,0.0,-2858.0,0.0,4,61708661.0,False,False,1410,0.004944643134727447,0.0,0.0,0.0,0.0
002256.SZ,-0.0,-2860.0,0.0,4,48263164.0,False,False,1411,0.003867271119897171,0.0,0.0,0.0,0.0
002259.SZ,0.0,-2862.0,0.0,4,8377580.0,False,False,1412,0.0006712857281513525,0.0,0.0,0.0,0.0
002261.SZ,-0.0,-2864.0,0.0,4,5047323707.0,False,False,1413,0.4044361700955501,0.0,0.0,0.0,0.0
002262.SZ,0.0,-2866.0,0.0,4,201281520.0,False,False,1414,0.01612845376786745,0.0,0.0,0.0,0.0
002263.SZ,-0.0,-2868.0,0.0,4,43416426.0,False,False,1415,0.003478907648884202,0.0,0.0,0.0,0.0
002264.SZ,-0.0,-2870.0,0.0,4,128075442.0,False,False,1416,0.010262535999808574,0.0,0.0,0.0,0.0
002265.SZ,0.0,-2872.0,0.0,4,36364690.0,False,False,1417,0.0029138602562611402,0.0,0.0,0.0,0.0
002266.SZ,0.0,-2874.0,0.0,4,75806514.0,False,False,1418,0.006074287676047939,0.0,0.0,0.0,0.0
002268.SZ,0.0,-2876.0,0.0,4,3844128132.0,False,False,1419,0.3080255100156272,0.0,0.0,0.0,0.0
002269.SZ,-0.0,-2878.0,0.0,4,21299776.0,False,False,1420,0.0017067262433328838,0.0,0.0,0.0,0.0
002270.SZ,0.0,-2880.0,0.0,4,81871029.0,False,False,1421,0.006560230199743302,0.0,0.0,0.0,0.0
002271.SZ,0.0,-2882.0,0.0,4,523577511.0,False,False,1422,0.04195365615312629,0.0,0.0,0.0,0.0
002272.SZ,0.0,-2884.0,0.0,4,98020205.0,False,False,1423,0.007854244863906979,0.0,0.0,0.0,0.0
002273.SZ,0.0,-2886.0,0.0,4,345987009.0,False,False,1424,0.027723536065006063,0.0,0.0,0.0,0.0
002274.SZ,0.0,-2888.0,0.0,4,53322306.0,False,False,1425,0.004272654276046213,0.0,0.0,0.0,0.0
002275.SZ,0.0,-2890.0,0.0,4,133467212.0,False,False,1426,0.0106945722501905,0.0,0.0,0.0,0.0
002276.SZ,-0.0,-2892.0,0.0,4,225066423.0,False,False,1427,0.018034310343318153,0.0,0.0,0.0,0.0
002277.SZ,-0.0,-2894.0,0.0,4,69244529.0,False,False,1428,0.0055484834606488315,0.0,0.0,0.0,0.0
002278.SZ,-0.0,-2896.0,0.0,4,62098772.0,False,False,1429,0.004975902274800696,0.0,0.0,0.0,0.0
