,weight,score,udstatus,tradestatus,amt,no_sell,no_buy,rank,w_lim,tgt_pos,tgt_trade,w_buy,w_sell
002409.SZ,0.0,-980.0,0.0,4,1590156232.0,False,False,485,0.010374329343894234,0.01,0.01,0.01,0.0
002418.SZ,0.0,-982.0,0.0,4,44747645.0,False,False,486,0.00029193785947044103,0.00029193785947044103,0.00029193785947044103,0.00029193785947044103,0.0
002421.SZ,0.0,-984.0,0.0,4,430639769.0,False,False,487,0.002809534498736307,0.002809534498736307,0.002809534498736307,0.002809534498736307,0.0
002422.SZ,-0.0,-986.0,0.0,4,863200047.0,False,False,488,0.005631598579455167,0.005631598579455167,0.005631598579455167,0.005631598579455167,0.0
002432.SZ,0.0,-988.0,0.0,4,370349153.0,False,False,489,0.002416192829444117,0.002416192829444117,0.002416192829444117,0.002416192829444117,0.0
002435.SZ,-0.0,-990.0,0.0,4,67547500.0,False,False,490,0.00044068626544658645,0.00044068626544658645,0.00044068626544658645,0.00044068626544658645,0.0
002445.SZ,0.0,-992.0,0.0,4,40530596.0,False,False,491,0.0002644254337697821,0.0002644254337697821,0.0002644254337697821,0.0002644254337697821,0.0
002446.SZ,0.0,-994.0,0.0,4,273402830.0,False,False,492,0.0017837058679481541,0.0017837058679481541,0.0017837058679481541,0.0017837058679481541,0.0
002460.SZ,-0.0,-996.0,0.0,4,962139038.0,False,False,493,0.006277085895060385,0.006277085895060385,0.006277085895060385,0.006277085895060385,0.0
002466.SZ,-0.0,-998.0,0.0,4,1259811903.0,False,False,494,0.008219131762067098,0.008219131762067098,0.008219131762067098,0.008219131762067098,0.0
002468.SZ,-0.0,-1000.0,0.0,4,126473457.0,False,False,495,0.0008251247706199258,0.0008251247706199258,0.0008251247706199258,0.0008251247706199258,0.0
002475.SZ,0.0,-1002.0,0.0,4,1461850645.0,False,False,496,0.009537251584229373,0.009537251584229373,0.009537251584229373,0.009537251584229373,0.0
002478.SZ,0.0,-1004.0,0.0,4,66123542.0,False,False,497,0.0004313962290548208,0.0004313962290548208,0.0004313962290548208,0.0004313962290548208,0.0
002484.SZ,-0.0,-1006.0,0.0,4,165297019.0,False,False,498,0.0010784133534559154,0.0010784133534559154,0.0010784133534559154,0.0010784133534559154,0.0
002486.SZ,0.0,-1008.0,0.0,4,32195965.0,False,False,499,0.0002100495144646213,0.0002100495144646213,0.0002100495144646213,0.0002100495144646213,0.0
002491.SZ,0.0,-1010.0,0.0,4,601664664.0,False,False,500,0.003925317055839746,0.003925317055839746,0.003925317055839746,0.003925317055839746,0.0
002497.SZ,-0.0,-1012.0,0.0,4,176114160.0,False,False,501,0.0011489854023118932,0.0011489854023118932,0.0011489854023118932,0.0011489854023118932,0.0
002510.SZ,0.0,-1014.0,0.0,4,26501895.0,False,False,502,0.00017290086435186442,0.00017290086435186442,0.00017290086435186442,0.00017290086435186442,0.0
002514.SZ,-0.0,-1016.0,0.0,4,229681594.0,False,False,503,0.001498464397670959,0.001498464397670959,0.001498464397670959,0.001498464397670959,0.0
002517.SZ,0.0,-1018.0,0.0,4,1118117224.0,False,False,504,0.007294702302469586,0.007294702302469586,0.007294702302469586,0.007294702302469586,0.0
002519.SZ,0.0,-1020.0,0.0,4,62346992.0,False,False,505,0.0004067576604065021,0.0004067576604065021,0.0004067576604065021,0.0004067576604065021,0.0
002543.SZ,0.0,-1022.0,0.0,4,32790838.0,False,False,506,0.00021393052206349628,0.00021393052206349628,0.00021393052206349628,0.00021393052206349628,0.0
002560.SZ,0.0,-1024.0,0.0,4,163822203.0,False,False,507,0.0010687915146719356,0.0010687915146719356,0.0010687915146719356,0.0010687915146719356,0.0
002562.SZ,-0.0,-1026.0,0.0,4,41629052.0,False,False,508,0.0002715918643911581,0.0002715918643911581,0.0002715918643911581,0.0002715918643911581,0.0
002567.SZ,0.0,-1028.0,0.0,4,319597900.0,False,False,509,0.0020850868647332853,0.0020850868647332853,0.0020850868647332853,0.0020850868647332853,0.0
002583.SZ,0.05170301536450473,-1030.0,0.0,4,141748237.0,False,False,510,0.0009247788770445635,0.05077823648746017,-0.0009247788770445631,0.0,-0.0009247788770445631
002594.SZ,-0.0,-1032.0,0.0,4,1718631441.0,False,False,511,0.011212513733496805,0.01,0.01,0.01,0.0
002600.SZ,-0.0,-1034.0,0.0,4,425023304.0,False,False,512,0.0027728921509682703,0.0027728921509682703,0.0027728921509682703,0.0027728921509682703,0.0
002608.SZ,-0.0,-1036.0,0.0,4,39960172.0,False,False,513,0.0002607039337545172,0.0002607039337545172,0.0002607039337545172,0.0002607039337545172,0.0
002612.SZ,-0.0,-1038.0,0.0,4,815199171.0,False,False,514,0.005318436333885684,0.005318436333885684,0.005318436333885684,0.005318436333885684,0.0
002616.SZ,0.0,-1040.0,0.0,4,18675173.0,False,False,515,0.00012183859130151263,0.00012183859130151263,0.00012183859130151263,0.00012183859130151263,0.0
002617.SZ,0.0,-1042.0,0.0,4,719414779.0,False,False,516,0.004693529919902163,0.004693529919902163,0.004693529919902163,0.004693529919902163,0.0
002624.SZ,0.37579910481988354,-1044.0,0.0,4,1850948945.0,False,False,517,0.012075765618333012,0.36372333920155053,-0.012075765618333012,0.0,-0.012075765618333012
002635.SZ,0.0,-1046.0,0.0,4,196215352.0,False,False,518,0.001280127476163698,0.001280127476163698,0.001280127476163698,0.001280127476163698,0.0
002658.SZ,-0.0,-1048.0,0.0,4,89347752.0,False,False,519,0.0005829131671035609,0.0005829131671035609,0.0005829131671035609,0.0005829131671035609,0.0
002662.SZ,0.0,-1050.0,0.0,4,63169875.0,False,False,520,0.00041212622676601923,0.00041212622676601923,0.00041212622676601923,0.00041212622676601923,0.0
002667.SZ,-0.0,-1052.0,0.0,4,55111745.0,False,False,521,0.0003595542260823063,0.0003595542260823063,0.0003595542260823063,0.0003595542260823063,0.0
002668.SZ,0.0,-1054.0,0.0,4,46051383.0,False,False,522,0.00030044356923528506,0.00030044356923528506,0.00030044356923528506,0.00030044356923528506,0.0
002675.SZ,-0.0,-1056.0,0.0,4,203018251.0,False,False,523,0.001324510231328883,0.001324510231328883,0.001324510231328883,0.001324510231328883,0.0
002681.SZ,-0.0,-1058.0,0.0,4,2642724796.0,False,False,524,0.01724138600173703,0.01,0.01,0.01,0.0
002714.SZ,-0.0,-1060.0,0.0,4,1143071315.0,False,False,525,0.0074575051474365245,0.0074575051474365245,0.0074575051474365245,0.0074575051474365245,0.0
002718.SZ,0.0,-1062.0,0.0,4,13336530.0,False,False,526,8.700878048360581e-05,8.700878048360581e-05,8.700878048360581e-05,8.700878048360581e-05,0.0
002726.SZ,-0.0,-1064.0,0.0,4,39575087.0,False,False,527,0.00025819160286840744,0.00025819160286840744,0.00025819160286840744,0.00025819160286840744,0.0
002733.SZ,-0.0,-1066.0,0.0,4,90520762.0,False,False,528,0.0005905659950576895,0.0005905659950576895,0.0005905659950576895,0.0005905659950576895,0.0
002741.SZ,-0.0,-1068.0,0.0,4,45727532.0,False,False,529,0.00029833073474472445,0.00029833073474472445,0.00029833073474472445,0.00029833073474472445,0.0
002756.SZ,-0.0,-1070.0,0.0,4,289250580.0,False,False,530,0.00188709808473236,0.00188709808473236,0.00188709808473236,0.00188709808473236,0.0
002772.SZ,-0.0,-1072.0,0.0,4,229412590.0,False,False,531,0.0014967093901851127,0.0014967093901851127,0.0014967093901851127,0.0014967093901851127,0.0
002773.SZ,-0.0,-1074.0,0.0,4,107780860.0,False,False,532,0.0007031725034978551,0.0007031725034978551,0.0007031725034978551,0.0007031725034978551,0.0
002779.SZ,0.0,-1076.0,0.0,4,6250557.0,False,False,533,4.077922382458299e-05,4.077922382458299e-05,4.077922382458299e-05,4.077922382458299e-05,0.0
002782.SZ,0.0,-1078.0,0.0,4,112101192.0,False,False,534,0.0007313587572388431,0.0007313587572388431,0.0007313587572388431,0.0007313587572388431,0.0
002792.SZ,0.0,-1080.0,0.0,4,304306783.0,False,False,535,0.0019853261741786857,0.0019853261741786857,0.0019853261741786857,0.0019853261741786857,0.0
002805.SZ,-0.0,-1082.0,0.0,4,106682200.0,False,False,536,0.0006960047419612247,0.0006960047419612247,0.0006960047419612247,0.0006960047419612247,0.0
002812.SZ,-0.0,-1084.0,0.0,4,674581575.0,False,False,537,0.004401033865440266,0.004401033865440266,0.004401033865440266,0.004401033865440266,0.0
002819.SZ,0.0,-1086.0,0.0,4,139601042.0,False,False,538,0.0009107703742023327,0.0009107703742023327,0.0009107703742023327,0.0009107703742023327,0.0
002821.SZ,-0.0,-1088.0,0.0,4,1469069709.0,False,False,539,0.009584349439134143,0.009584349439134143,0.009584349439134143,0.009584349439134143,0.0
002840.SZ,-0.0,-1090.0,0.0,4,352471522.0,False,False,540,0.00229955747742632,0.00229955747742632,0.00229955747742632,0.00229955747742632,0.0
002843.SZ,-0.0,-1092.0,0.0,4,34965887.0,False,False,541,0.00022812074703071686,0.00022812074703071686,0.00022812074703071686,0.00022812074703071686,0.0
002847.SZ,-0.0,-1094.0,0.0,4,54324786.0,False,False,542,0.00035442003128946303,0.00035442003128946303,0.00035442003128946303,0.00035442003128946303,0.0
002865.SZ,-0.0,-1096.0,0.0,4,401838206.0,False,False,543,0.002621630383299102,0.002621630383299102,0.002621630383299102,0.002621630383299102,0.0
002871.SZ,-0.0,-1098.0,0.0,4,13531492.0,False,False,544,8.828073097302434e-05,8.828073097302434e-05,8.828073097302434e-05,8.828073097302434e-05,0.0
002895.SZ,-0.0,-1100.0,0.0,4,84019582.0,False,False,545,0.0005481516831261444,0.0005481516831261444,0.0005481516831261444,0.0005481516831261444,0.0
002897.SZ,0.0,-1102.0,0.0,4,333627324.0,False,False,546,0.0021766161510714433,0.0021766161510714433,0.0021766161510714433,0.0021766161510714433,0.0
002922.SZ,-0.0,-1104.0,0.0,4,115152095.0,False,False,547,0.0007512631363692297,0.0007512631363692297,0.0007512631363692297,0.0007512631363692297,0.0
002938.SZ,0.0,-1106.0,0.0,4,1137628393.0,False,False,548,0.007421995010580282,0.007421995010580282,0.007421995010580282,0.007421995010580282,0.0
002943.SZ,0.0,-1108.0,0.0,4,99926969.0,False,False,549,0.000651932977327167,0.000651932977327167,0.000651932977327167,0.000651932977327167,0.0
002947.SZ,-0.0,-1110.0,0.0,4,43921494.0,False,False,550,0.00028654797237047494,0.00028654797237047494,0.00028654797237047494,0.00028654797237047494,0.0
002955.SZ,0.0,-1112.0,0.0,4,262138069.0,False,False,551,0.0017102135039637233,0.0017102135039637233,0.0017102135039637233,0.0017102135039637233,0.0
002976.SZ,0.0,-1114.0,0.0,4,14731369.0,False,False,552,9.610884177098509e-05,9.610884177098509e-05,9.610884177098509e-05,9.610884177098509e-05,0.0
003000.SZ,0.0,-1116.0,0.0,4,48942647.0,False,False,553,0.00031930644846220183,0.00031930644846220183,0.00031930644846220183,0.00031930644846220183,0.0
003019.SZ,-0.0,-1118.0,0.0,4,51979988.0,False,False,554,0.00033912234782454393,0.00033912234782454393,0.00033912234782454393,0.00033912234782454393,0.0
003033.SZ,0.0,-1120.0,0.0,4,42332016.0,False,False,555,0.0002761780678761634,0.0002761780678761634,0.0002761780678761634,0.0002761780678761634,0.0
003036.SZ,-0.0,-1122.0,0.0,4,10750492.0,False,False,556,7.013722448933571e-05,7.013722448933571e-05,7.013722448933571e-05,7.013722448933571e-05,0.0
003037.SZ,0.0,-1124.0,0.0,4,48711120.0,False,False,557,0.00031779594446160886,0.00031779594446160886,0.00031779594446160886,0.00031779594446160886,0.0
003040.SZ,0.0,-1126.0,0.0,4,388525335.0,False,False,558,0.002534775956364542,0.002534775956364542,0.002534775956364542,0.002534775956364542,0.0
300009.SZ,-0.0,-1128.0,0.0,4,412987496.0,False,False,559,0.002694369403580844,0.002694369403580844,0.002694369403580844,0.002694369403580844,0.0
300032.SZ,-0.0,-1130.0,0.0,4,58852728.0,False,False,560,0.00038396075226564645,0.00038396075226564645,0.00038396075226564645,0.00038396075226564645,0.0
300062.SZ,0.0017138962750058134,-1132.0,0.0,4,53881588.0,False,False,561,0.00035152856570637865,0.002065424840712192,0.0003515285657063785,0.0003515285657063785,0.0
300080.SZ,-0.0,-1134.0,0.0,4,81983205.0,False,False,562,0.0005348661673754308,0.0005348661673754308,0.0005348661673754308,0.0005348661673754308,0.0
300115.SZ,0.0,-1136.0,0.0,4,475440534.0,False,False,563,0.0031018189181004603,0.0031018189181004603,0.0031018189181004603,0.0031018189181004603,0.0
300130.SZ,0.0,-1138.0,0.0,4,735134610.0,False,False,564,0.004796087581056779,0.004796087581056779,0.004796087581056779,0.004796087581056779,0.0
300160.SZ,0.01681655208248295,-1140.0,0.0,4,43179750.0,False,False,565,0.00028170876450523324,0.016534843317977718,-0.000281708764505232,0.0,-0.000281708764505232
300194.SZ,0.0,-1142.0,0.0,4,75449939.0,False,False,566,0.0004922425233514602,0.0004922425233514602,0.0004922425233514602,0.0004922425233514602,0.0
300224.SZ,-0.0,-1144.0,0.0,4,93161944.0,False,False,567,0.0006077973157127062,0.0006077973157127062,0.0006077973157127062,0.0006077973157127062,0.0
300233.SZ,-0.0,-1146.0,0.0,4,101904605.0,False,False,568,0.0006648352612496323,0.0006648352612496323,0.0006648352612496323,0.0006648352612496323,0.0
300298.SZ,-0.011358917624481067,-1148.0,0.0,4,204093586.0,False,False,569,0.0013315258183639917,-0.010027391806117076,0.0013315258183639912,0.0013315258183639912,0.0
300316.SZ,-0.0,-1150.0,0.0,4,389629132.0,False,False,570,0.002541977232174027,0.002541977232174027,0.002541977232174027,0.002541977232174027,0.0
300317.SZ,-0.0,-1152.0,0.0,4,349229933.0,False,False,571,0.0022784090448341038,0.0022784090448341038,0.0022784090448341038,0.0022784090448341038,0.0
300354.SZ,-0.0,-1154.0,0.0,4,56559154.0,False,False,572,0.00036899725901148617,0.00036899725901148617,0.00036899725901148617,0.00036899725901148617,0.0
300363.SZ,-0.0,-1156.0,0.0,4,566147452.0,False,False,573,0.0036935994124724166,0.0036935994124724166,0.0036935994124724166,0.0036935994124724166,0.0
300390.SZ,-0.0,-1158.0,0.0,4,428394768.0,False,False,574,0.002794887900318692,0.002794887900318692,0.002794887900318692,0.002794887900318692,0.0
300457.SZ,-0.0,-1160.0,0.0,4,113628771.0,False,False,575,0.0007413248268148398,0.0007413248268148398,0.0007413248268148398,0.0007413248268148398,0.0
300481.SZ,0.0,-1162.0,0.0,4,181818976.0,False,False,576,0.0011862041603429073,0.0011862041603429073,0.0011862041603429073,0.0011862041603429073,0.0
300514.SZ,0.0,-1164.0,0.0,4,35886760.0,False,False,577,0.00023412860939898503,0.00023412860939898503,0.00023412860939898503,0.00023412860939898503,0.0
300536.SZ,-0.0,-1166.0,0.0,4,22432231.0,False,False,578,0.00014634999230208587,0.00014634999230208587,0.00014634999230208587,0.00014634999230208587,0.0
300570.SZ,0.0,-1168.0,0.0,4,685191488.0,False,False,579,0.004470253939265103,0.004470253939265103,0.004470253939265103,0.004470253939265103,0.0
300575.SZ,-0.0,-1170.0,0.0,4,61701932.0,False,False,580,0.0004025492280827451,0.0004025492280827451,0.0004025492280827451,0.0004025492280827451,0.0
300666.SZ,0.1948811474666605,-1172.0,0.0,4,1246963391.0,False,False,581,0.008135306857076896,0.1867458406095836,-0.00813530685707689,0.0,-0.00813530685707689
300700.SZ,-0.0,-1174.0,0.0,4,179607938.0,False,False,582,0.0011717791397428778,0.0011717791397428778,0.0011717791397428778,0.0011717791397428778,0.0
300739.SZ,-0.0,-1176.0,0.0,4,183734872.0,False,False,583,0.0011987036466780648,0.0011987036466780648,0.0011987036466780648,0.0011987036466780648,0.0
300748.SZ,-0.0,-1178.0,0.0,4,164609367.0,False,False,584,0.0010739270469041278,0.0010739270469041278,0.0010739270469041278,0.0010739270469041278,0.0
300750.SZ,-0.0,-1180.0,0.0,4,3923098225.0,False,False,585,0.02559466310012039,0.01,0.01,0.01,0.0
300765.SZ,0.0,-1182.0,0.0,4,198280888.0,False,False,586,0.0012936032279825735,0.0012936032279825735,0.0012936032279825735,0.0012936032279825735,0.0
300769.SZ,-0.0,-1184.0,0.0,4,368015937.0,False,False,587,0.0024009707080403604,0.0024009707080403604,0.0024009707080403604,0.0024009707080403604,0.0
300780.SZ,-0.0,-1186.0,0.0,4,90783181.0,False,False,588,0.0005922780413820126,0.0005922780413820126,0.0005922780413820126,0.0005922780413820126,0.0
300890.SZ,-0.009798289939592444,-1188.0,0.0,4,79188248.0,False,False,589,0.0005166316041064158,-0.009281658335486028,0.000516631604106416,0.000516631604106416,0.0
300910.SZ,-0.05313547941293322,-1190.0,0.0,4,244805164.0,False,False,590,0.001597131995783695,-0.05153834741714953,0.0015971319957836932,0.0015971319957836932,0.0
300926.SZ,-0.0,-1192.0,0.0,4,130351850.0,False,False,591,0.0008504277726126596,0.0008504277726126596,0.0008504277726126596,0.0008504277726126596,0.0
300938.SZ,0.0,-1194.0,0.0,4,43723758.0,False,False,592,0.0002852579240432334,0.0002852579240432334,0.0002852579240432334,0.0002852579240432334,0.0
301035.SZ,-0.0,-1196.0,0.0,4,103734726.0,False,False,593,0.0006767751433889473,0.0006767751433889473,0.0006767751433889473,0.0006767751433889473,0.0
301071.SZ,0.0,-1198.0,0.0,4,208872094.0,False,False,594,0.0013627012555737573,0.0013627012555737573,0.0013627012555737573,0.0013627012555737573,0.0
301076.SZ,-0.0,-1200.0,0.0,4,33336344.0,False,False,595,0.00021748945469488465,0.00021748945469488465,0.00021748945469488465,0.00021748945469488465,0.0
301095.SZ,0.0,-1202.0,0.0,4,521899499.0,False,False,596,0.0034049215907732263,0.0034049215907732263,0.0034049215907732263,0.0034049215907732263,0.0
301096.SZ,-0.0,-1204.0,0.0,4,171096151.0,False,False,597,0.0011162474379729115,0.0011162474379729115,0.0011162474379729115,0.0011162474379729115,0.0
301153.SZ,0.0,-1206.0,0.0,4,552862115.0,False,False,598,0.0036069246199526435,0.0036069246199526435,0.0036069246199526435,0.0036069246199526435,0.0
301193.SZ,-0.0,-1208.0,0.0,4,24865524.0,False,False,599,0.00016222502549957386,0.00016222502549957386,0.00016222502549957386,0.00016222502549957386,0.0
301216.SZ,0.0,-1210.0,0.0,4,46886079.0,False,False,600,0.000305889204721768,0.000305889204721768,0.000305889204721768,0.000305889204721768,0.0
301268.SZ,-0.0,-1212.0,0.0,4,87300148.0,False,False,601,0.0005695544053451909,0.0005695544053451909,0.0005695544053451909,0.0005695544053451909,0.0
301301.SZ,0.02193978771660532,-1214.0,0.0,4,177772831.0,False,False,602,0.0011598067284689611,0.020779980988136357,-0.0011598067284689616,0.0,-0.0011598067284689616
301367.SZ,-0.0,-1218.0,0.0,4,58485632.0,False,False,603,0.000381565783313422,0.000381565783313422,0.000381565783313422,0.000381565783313422,0.0
600021.SH,-0.0,-1220.0,0.0,4,169181718.0,False,False,604,0.0011037574963878387,0.0011037574963878387,0.0011037574963878387,0.0011037574963878387,0.0
600026.SH,-0.0,-1222.0,0.0,4,522299383.0,False,False,605,0.0034075304717321345,0.0034075304717321345,0.0034075304717321345,0.0034075304717321345,0.0
600073.SH,-0.0,-1224.0,0.0,4,146494514.0,False,False,606,0.0009557440361682175,0.0009557440361682175,0.0009557440361682175,0.0009557440361682175,0.0
600078.SH,-0.0,-1226.0,0.0,4,86629192.0,False,False,607,0.0005651770250732493,0.0005651770250732493,0.0005651770250732493,0.0005651770250732493,0.0
600096.SH,-0.0,-1228.0,0.0,4,490605153.0,False,False,608,0.003200754323763591,0.003200754323763591,0.003200754323763591,0.003200754323763591,0.0
600129.SH,0.0,-1230.0,0.0,4,197436977.0,False,False,609,0.001288097472966336,0.001288097472966336,0.001288097472966336,0.001288097472966336,0.0
600157.SH,-0.0,-1232.0,0.0,4,163383026.0,False,False,610,0.001065926282472372,0.001065926282472372,0.001065926282472372,0.001065926282472372,0.0
600188.SH,0.0,-1234.0,0.0,4,551407123.0,False,False,611,0.0035974321148157453,0.0035974321148157453,0.0035974321148157453,0.0035974321148157453,0.0
600211.SH,0.0,-1236.0,0.0,4,275250046.0,False,False,612,0.0017957572794809746,0.0017957572794809746,0.0017957572794809746,0.0017957572794809746,0.0
600236.SH,-0.0,-1238.0,0.0,4,34275416.0,False,False,613,0.0002236160490568589,0.0002236160490568589,0.0002236160490568589,0.0002236160490568589,0.0
600237.SH,-0.0,-1240.0,0.0,4,87644112.0,False,False,614,0.0005717984589461098,0.0005717984589461098,0.0005717984589461098,0.0005717984589461098,0.0
600259.SH,0.0,-1242.0,0.0,4,189305543.0,False,False,615,0.0012350472300678512,0.0012350472300678512,0.0012350472300678512,0.0012350472300678512,0.0
600272.SH,0.0,-1244.0,0.0,4,17604489.0,False,False,616,0.0001148533478293869,0.0001148533478293869,0.0001148533478293869,0.0001148533478293869,0.0
600279.SH,0.0,-1246.0,0.0,4,40769662.0,False,False,617,0.00026598512291794085,0.00026598512291794085,0.00026598512291794085,0.00026598512291794085,0.0
600287.SH,0.0,-1248.0,0.0,4,19617343.0,False,False,618,0.00012798539730789053,0.00012798539730789053,0.00012798539730789053,0.00012798539730789053,0.0
600313.SH,0.0,-1250.0,0.0,4,138333403.0,False,False,619,0.0009025001777206798,0.0009025001777206798,0.0009025001777206798,0.0009025001777206798,0.0
600323.SH,-0.0,-1252.0,0.0,4,144980533.0,False,False,620,0.0009458666812276633,0.0009458666812276633,0.0009458666812276633,0.0009458666812276633,0.0
600339.SH,-0.0,-1254.0,0.0,4,322939338.0,False,False,621,0.0021068867216257137,0.0021068867216257137,0.0021068867216257137,0.0021068867216257137,0.0
600391.SH,0.00042994533024057506,-1256.0,0.0,4,197112825.0,False,False,622,0.0012859826747233657,0.0017159280049639407,0.0012859826747233657,0.0012859826747233657,0.0
600416.SH,0.0,-1258.0,0.0,4,863083933.0,False,False,623,0.00563084104075979,0.00563084104075979,0.00563084104075979,0.00563084104075979,0.0
600428.SH,0.0,-1260.0,0.0,4,141271826.0,False,False,624,0.0009216707267146819,0.0009216707267146819,0.0009216707267146819,0.0009216707267146819,0.0
600433.SH,0.0,-1262.0,0.0,4,43733812.0,False,False,625,0.0002853235172881766,0.0002853235172881766,0.0002853235172881766,0.0002853235172881766,0.0
600458.SH,0.0,-1264.0,0.0,4,130033890.0,False,False,626,0.0008483533715621188,0.0008483533715621188,0.0008483533715621188,0.0008483533715621188,0.0
600469.SH,0.0,-1266.0,0.0,4,28081479.0,False,False,627,0.00018320621945633434,0.00018320621945633434,0.00018320621945633434,0.00018320621945633434,0.0
600481.SH,0.0,-1268.0,0.0,4,456426241.0,False,False,628,0.0029777678759112278,0.0029777678759112278,0.0029777678759112278,0.0029777678759112278,0.0
600486.SH,-0.0,-1270.0,0.0,4,87469843.0,False,False,629,0.0005706615115417927,0.0005706615115417927,0.0005706615115417927,0.0005706615115417927,0.0
600508.SH,-0.0,-1272.0,0.0,4,51531651.0,False,False,630,0.0003361973549204168,0.0003361973549204168,0.0003361973549204168,0.0003361973549204168,0.0
600521.SH,-0.0,-1274.0,0.0,4,240753702.0,False,False,631,0.0015706998752999057,0.0015706998752999057,0.0015706998752999057,0.0015706998752999057,0.0
600522.SH,0.0,-1276.0,0.0,4,2994000528.0,False,False,632,0.019533142032339138,0.01,0.01,0.01,0.0
600525.SH,-0.0,-1278.0,0.0,4,69270026.0,False,False,633,0.00045192418765058586,0.00045192418765058586,0.00045192418765058586,0.00045192418765058586,0.0
600547.SH,0.0,-1280.0,0.0,4,1094485108.0,False,False,634,0.007140524147176785,0.007140524147176785,0.007140524147176785,0.007140524147176785,0.0
600583.SH,-0.0,-1282.0,0.0,4,174904769.0,False,False,635,0.001141095221279957,0.001141095221279957,0.001141095221279957,0.001141095221279957,0.0
600636.SH,0.0,-1284.0,0.0,4,113239677.0,False,False,636,0.0007387863408343419,0.0007387863408343419,0.0007387863408343419,0.0007387863408343419,0.0
600660.SH,-0.0,-1286.0,0.0,4,219633233.0,False,False,637,0.001432907942096006,0.001432907942096006,0.001432907942096006,0.001432907942096006,0.0
600673.SH,-0.0,-1288.0,0.0,4,53607583.0,False,False,638,0.0003497409312245149,0.0003497409312245149,0.0003497409312245149,0.0003497409312245149,0.0
600699.SH,-0.0,-1290.0,0.0,4,208298965.0,False,False,639,0.0013589621078831818,0.0013589621078831818,0.0013589621078831818,0.0013589621078831818,0.0
600732.SH,-0.0,-1292.0,0.0,4,342327264.0,False,False,640,0.0022333753807721626,0.0022333753807721626,0.0022333753807721626,0.0022333753807721626,0.0
600748.SH,0.0,-1294.0,0.0,4,34358133.0,False,False,641,0.00022415570257207332,0.00022415570257207332,0.00022415570257207332,0.00022415570257207332,0.0
600758.SH,0.0,-1296.0,0.0,4,34365232.0,False,False,642,0.0002242020171181099,0.0002242020171181099,0.0002242020171181099,0.0002242020171181099,0.0
600761.SH,-0.0,-1298.0,0.0,4,157856207.0,False,False,643,0.0010298687936695407,0.0010298687936695407,0.0010298687936695407,0.0010298687936695407,0.0
600777.SH,-0.0,-1300.0,0.0,4,222954431.0,False,False,644,0.0014545757513180894,0.0014545757513180894,0.0014545757513180894,0.0014545757513180894,0.0
600785.SH,0.0,-1302.0,0.0,4,47769481.0,False,False,645,0.0003116526027493493,0.0003116526027493493,0.0003116526027493493,0.0003116526027493493,0.0
600794.SH,0.0,-1304.0,0.0,4,56912237.0,False,False,646,0.0003713008058290986,0.0003713008058290986,0.0003713008058290986,0.0003713008058290986,0.0
600833.SH,0.0,-1306.0,0.0,4,39435616.0,False,False,647,0.0002572816809004871,0.0002572816809004871,0.0002572816809004871,0.0002572816809004871,0.0
600863.SH,-0.0,-1308.0,0.0,4,76576668.0,False,False,648,0.0004995934096933732,0.0004995934096933732,0.0004995934096933732,0.0004995934096933732,0.0
600866.SH,0.0,-1310.0,0.0,4,127323667.0,False,False,649,0.0008306716209066921,0.0008306716209066921,0.0008306716209066921,0.0008306716209066921,0.0
600871.SH,-0.0,-1312.0,0.0,4,151758634.0,False,False,650,0.0009900876519002978,0.0009900876519002978,0.0009900876519002978,0.0009900876519002978,0.0
600873.SH,-0.0,-1314.0,0.0,4,173206395.0,False,False,651,0.0011300148690035353,0.0011300148690035353,0.0011300148690035353,0.0011300148690035353,0.0
600877.SH,0.0,-1316.0,0.0,4,412961277.0,False,False,652,0.002694198348350173,0.002694198348350173,0.002694198348350173,0.002694198348350173,0.0
600886.SH,-0.0,-1318.0,0.0,4,73426207.0,False,False,653,0.0004790395047742404,0.0004790395047742404,0.0004790395047742404,0.0004790395047742404,0.0
600888.SH,0.002668123700367938,-1320.0,0.0,4,86885055.0,False,False,654,0.0005668462994347868,0.003234969999802725,0.000566846299434787,0.000566846299434787,0.0
600933.SH,-0.0,-1322.0,0.0,4,158820729.0,False,False,655,0.001036161426233604,0.001036161426233604,0.001036161426233604,0.001036161426233604,0.0
600938.SH,-0.0,-1324.0,0.0,4,836563915.0,False,False,656,0.005457821940245392,0.005457821940245392,0.005457821940245392,0.005457821940245392,0.0
600963.SH,0.0,-1328.0,0.0,4,97107049.0,False,False,657,0.0006335355530900282,0.0006335355530900282,0.0006335355530900282,0.0006335355530900282,0.0
600971.SH,0.0,-1330.0,0.0,4,171480457.0,False,False,658,0.0011187546865894956,0.0011187546865894956,0.0011187546865894956,0.0011187546865894956,0.0
600973.SH,-0.0,-1332.0,0.0,4,61504282.0,False,False,659,0.0004012597408276207,0.0004012597408276207,0.0004012597408276207,0.0004012597408276207,0.0
600983.SH,0.0,-1334.0,0.0,4,63131053.0,False,False,660,0.00041187294837381874,0.00041187294837381874,0.00041187294837381874,0.00041187294837381874,0.0
600995.SH,-0.0,-1336.0,0.0,4,49473373.0,False,False,661,0.00032276895497858517,0.00032276895497858517,0.00032276895497858517,0.00032276895497858517,0.0
601008.SH,-0.0,-1338.0,0.0,4,46192206.0,False,False,662,0.0003013623117788135,0.0003013623117788135,0.0003013623117788135,0.0003013623117788135,0.0
