,weight,score,udstatus,tradestatus,amt,new_pos,rank,trade_need_todo,cumpos
002548.SZ,0.0,-3402.0,0.0,4,94742898.0,0.0,1702,0.0,0.0
002549.SZ,0.0,-3404.0,0.0,4,284116974.0,0.0,1703,0.0,0.0
002551.SZ,0.0,-3406.0,0.0,4,36853622.0,0.0,1704,0.0,0.0
002552.SZ,0.0,-3408.0,0.0,4,36823969.0,0.0,1705,0.0,0.0
002553.SZ,0.0,-3410.0,0.0,4,68135961.0,0.0,1706,0.0,0.0
002554.SZ,0.0,-3412.0,0.0,3,0.0,0.0,1707,0.0,0.0
002555.SZ,0.0,-3414.0,0.0,4,2540630336.0,0.0,1708,0.0,0.0
002556.SZ,0.0,-3416.0,0.0,4,40644231.0,0.0,1709,0.0,0.0
002557.SZ,0.0,-3418.0,0.0,4,212868444.0,0.0,1710,0.0,0.0
002558.SZ,0.0,-3420.0,0.0,4,1151977901.0,0.0,1711,0.0,0.0
002559.SZ,0.0,-3422.0,0.0,4,411732459.0,0.0,1712,0.0,0.0
002561.SZ,0.0,-3424.0,0.0,4,107251833.0,0.0,1713,0.0,0.0
002563.SZ,0.0,-3426.0,0.0,4,54948568.0,0.0,1714,0.0,0.0
002564.SZ,0.0,-3428.0,0.0,4,95681280.0,0.0,1715,0.0,0.0
002565.SZ,0.0,-3430.0,0.0,4,46810825.0,0.0,1716,0.0,0.0
002566.SZ,0.0,-3432.0,0.0,4,33665485.0,0.0,1717,0.0,0.0
002568.SZ,0.0,-3434.0,0.0,4,209861560.0,0.0,1718,0.0,0.0
002569.SZ,0.0,-3436.0,0.0,4,20312747.0,0.0,1719,0.0,0.0
002570.SZ,0.0,-3438.0,0.0,4,48464244.0,0.0,1720,0.0,0.0
002571.SZ,0.0,-3440.0,0.0,4,19726785.0,0.0,1721,0.0,0.0
002573.SZ,0.0,-3442.0,0.0,4,38539134.0,0.0,1722,0.0,0.0
002574.SZ,0.0,-3444.0,0.0,4,60293116.0,0.0,1723,0.0,0.0
002575.SZ,0.0,-3446.0,0.0,4,23614633.0,0.0,1724,0.0,0.0
002577.SZ,0.0,-3448.0,0.0,4,219203592.0,0.0,1725,0.0,0.0
002578.SZ,0.0,-3450.0,0.0,4,49044961.0,0.0,1726,0.0,0.0
002579.SZ,0.0,-3452.0,0.0,4,342705912.0,0.0,1727,0.0,0.0
002581.SZ,0.0,-3454.0,0.0,4,140292350.0,0.0,1728,0.0,0.0
002582.SZ,0.0,-3456.0,0.0,4,324167846.0,0.0,1729,0.0,0.0
002584.SZ,0.0,-3458.0,0.0,4,40297034.0,0.0,1730,0.0,0.0
002585.SZ,0.0,-3460.0,0.0,4,150958981.0,0.0,1731,0.0,0.0
002586.SZ,0.0,-3462.0,0.0,4,34710205.0,0.0,1732,0.0,0.0
002587.SZ,0.0,-3464.0,0.0,4,104910463.0,0.0,1733,0.0,0.0
002588.SZ,0.0,-3466.0,0.0,4,123467255.0,0.0,1734,0.0,0.0
002589.SZ,0.0,-3468.0,0.0,4,56975592.0,0.0,1735,0.0,0.0
002591.SZ,0.0,-3470.0,0.0,4,53800793.0,0.0,1736,0.0,0.0
